--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.048us         0.05%       2.048us       2.048us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.976us         0.25%      10.976us      10.976us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      14.848us         0.34%      14.848us       7.424us           0 B           0 B           0 B           0 B             2  
                                  volta_sgemm_128x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.369us         0.42%      18.369us       9.185us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.481us         0.10%       4.481us       4.481us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.535us         0.31%      13.535us      13.535us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.321us         0.10%       4.321us       4.321us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.424us         0.08%       3.424us       3.424us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      12.288us         0.28%      12.288us      12.288us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 10.896ms
Self CUDA time total: 4.328ms


--- Iteration 9 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        28.87%       3.032ms        28.87%       3.032ms       5.922us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           512  
                                        cudaMemcpyAsync        20.24%       2.126ms        20.24%       2.126ms     125.035us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                Activity Buffer Request        13.96%       1.466ms        13.96%       1.466ms       1.466ms       1.664us         0.04%       1.664us       1.664us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode        13.36%       1.404ms        88.42%       9.287ms     403.777us       0.000us         0.00%       4.219ms     183.442us           0 B           0 B       2.88 MB           0 B            23  
                                  Hokus Pokus attention         8.10%     850.485us        98.45%      10.340ms      10.340ms       0.000us         0.00%       4.219ms       4.219ms           0 B           0 B       1.31 MB      -1.57 MB             1  
                                      aten::_linalg_svd         5.02%     527.123us       138.13%      14.508ms       7.254ms       4.116ms        97.59%       8.262ms       4.131ms           0 B          -4 B     441.00 KB      64.00 KB             2  
                                            aten::addmm         1.71%     179.788us         7.61%     799.521us     133.253us      35.296us         0.84%      70.592us      11.765us           0 B           0 B       2.08 MB       1.04 MB             6  
                                               aten::mm         1.64%     172.376us         6.98%     733.222us      91.653us      41.280us         0.98%      82.560us      10.320us           0 B           0 B       1.26 MB     646.50 KB             8  
                                         aten::_softmax         0.70%      73.194us         1.78%     186.995us      93.498us       3.392us         0.08%       6.784us       3.392us           0 B           0 B     110.00 KB      55.00 KB             2  
                                             aten::relu         0.65%      67.824us         2.06%     216.858us     108.429us       0.000us         0.00%       9.344us       4.672us           0 B           0 B       1.87 MB           0 B             2  
                                            aten::copy_         0.52%      54.537us         1.14%     119.790us      23.958us      12.095us         0.29%      12.095us       2.419us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.40%      41.725us         2.08%     218.325us      36.387us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                                aten::t         0.37%      38.626us         2.14%     225.126us      37.521us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaStreamSynchronize         0.32%      33.178us         0.32%      33.178us       2.765us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                            aten::fill_         0.26%      27.688us        19.11%       2.007ms       1.004ms       3.360us         0.08%       5.024us       2.512us           0 B           0 B           0 B           0 B             2  
                                          aten::permute         0.24%      25.292us         1.27%     133.580us      33.395us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                        aten::transpose         0.23%      24.458us         0.33%      35.094us       7.019us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                        cudaMemsetAsync         0.23%      24.071us         0.23%      24.071us       6.018us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         0.23%      23.849us         0.23%      23.849us       7.950us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     164.50 KB     164.50 KB             3  
                                        aten::clamp_min         0.22%      23.589us         0.40%      41.526us      41.526us       4.672us         0.11%       4.672us       4.672us           0 B           0 B     955.50 KB     955.50 KB             1  
                                           aten::linear         0.20%      21.476us         7.62%     800.034us     266.678us       0.000us         0.00%      35.296us      11.765us           0 B           0 B       1.04 MB           0 B             3  
                                       aten::as_strided         0.19%      20.271us         0.19%      20.271us       1.843us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            11  
                                              aten::any         0.18%      19.251us         0.73%      76.622us      76.622us       0.000us         0.00%       5.504us       5.504us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.17%      18.066us         5.18%     543.613us     135.903us       0.000us         0.00%      41.280us      10.320us           0 B           0 B     646.50 KB           0 B             4  
                                       aten::diag_embed         0.15%      15.561us         2.01%     211.079us     105.540us       0.000us         0.00%       7.166us       3.583us           0 B           0 B      16.00 KB           0 B             2  
                                         aten::_to_copy         0.14%      14.798us         0.78%      81.691us      40.846us       0.000us         0.00%       4.928us       2.464us           4 B           0 B         512 B           0 B             2  
                              aten::_local_scalar_dense         0.13%      13.929us         0.27%      28.044us      28.044us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                            aten::zeros         0.13%      13.677us        19.48%       2.046ms       1.023ms       0.000us         0.00%       5.024us       2.512us           0 B           0 B       8.50 KB           0 B             2  
                                    aten::empty_strided         0.12%      12.690us         0.12%      12.690us       6.345us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                  cudaDeviceSynchronize         0.12%      12.383us         0.12%      12.383us       6.191us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                                 detach         0.10%      10.843us         0.69%      72.047us      18.012us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                           aten::detach         0.10%      10.486us         0.79%      82.533us      13.756us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                          aten::numpy_T         0.09%       9.396us         1.23%     129.505us      64.753us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zero_         0.09%       9.266us        19.20%       2.017ms       1.008ms       0.000us         0.00%       5.024us       2.512us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.08%       8.141us         1.11%     116.701us     116.701us       0.000us         0.00%       7.040us       7.040us           0 B           0 B           0 B        -512 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.08%       8.018us         0.08%       8.018us       2.673us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                            aten::clone         0.06%       6.731us         0.45%      47.050us      47.050us       0.000us         0.00%       3.296us       3.296us           0 B           0 B     156.00 KB           0 B             1  
                                      aten::as_strided_         0.06%       6.716us         0.06%       6.716us       6.716us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::to         0.06%       6.674us         0.84%      88.365us      44.182us       0.000us         0.00%       4.928us       2.464us           4 B           0 B         512 B           0 B             2  
                                       aten::linalg_svd         0.06%       6.303us        69.43%       7.293ms       7.293ms       0.000us         0.00%       4.131ms       4.131ms           0 B           0 B     220.50 KB           0 B             1  
                                          aten::softmax         0.06%       6.174us         1.49%     155.991us     155.991us       0.000us         0.00%       3.392us       3.392us           0 B           0 B      55.00 KB           0 B             1  
                                       aten::transpose_         0.05%       4.826us         0.11%      11.542us      11.542us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.05%       4.728us         0.06%       6.034us       6.034us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.04%       4.480us         0.07%       7.014us       7.014us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.04%       4.400us         0.16%      16.532us       8.266us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::diag         0.04%       4.286us         1.26%     132.210us     132.210us       0.000us         0.00%       3.583us       3.583us           0 B           0 B       8.00 KB           0 B             1  
                                        cudaEventRecord         0.04%       4.141us         0.04%       4.141us       4.141us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.04%       3.894us         0.30%      31.938us      31.938us       0.000us         0.00%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.03%       3.626us         0.11%      11.415us      11.415us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     156.00 KB           0 B             1  
                                             aten::view         0.02%       2.534us         0.02%       2.534us       2.534us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         0.00%       0.000us         0.00%       0.000us       0.000us       8.076ms       191.48%       8.076ms       8.076ms           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.664us         0.04%       1.664us       1.664us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.183us         0.12%       5.183us       2.591us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.480us         0.11%       4.480us       1.120us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.088us         0.12%       5.088us       1.272us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     446.397us        10.58%     446.397us     446.397us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       4.768us         0.11%       4.768us       1.589us           0 B           0 B           0 B           0 B             3  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us     577.984us        13.70%     577.984us       4.515us           0 B           0 B           0 B           0 B           128  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     447.415us        10.61%     447.415us       3.495us           0 B           0 B           0 B           0 B           128  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.728us         0.04%       1.728us       1.728us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.08%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.456us         0.08%       3.456us       3.456us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.583us         0.37%      15.583us       1.417us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       1.984us         0.05%       1.984us       1.984us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      14.368us         0.34%      14.368us       7.184us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      17.440us         0.41%      17.440us       2.180us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.448us         0.30%      12.448us       1.556us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.883ms        44.65%       1.883ms      38.429us           0 B           0 B           0 B           0 B            49  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     388.735us         9.22%     388.735us       3.967us           0 B           0 B           0 B           0 B            98  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     233.469us         5.54%     233.469us       4.765us           0 B           0 B           0 B           0 B            49  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.632us         0.04%       1.632us       1.632us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.04%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.312us         0.03%       1.312us       1.312us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.296us         0.08%       3.296us       3.296us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         0.06%       2.688us       2.688us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.881us         0.07%       2.881us       2.881us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.375us         0.03%       1.375us       1.375us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.759us         0.04%       1.759us       1.759us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.808us         0.19%       7.808us       1.562us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.384us         0.29%      12.384us      12.384us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.832us         0.11%       4.832us       2.416us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         0.05%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.624us         0.25%      10.624us      10.624us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.695us         0.14%       5.695us       2.847us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.08%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.536us         0.04%       1.536us       1.536us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.696us         0.04%       1.696us       1.696us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      11.072us         0.26%      11.072us      11.072us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      14.496us         0.34%      14.496us       7.248us           0 B           0 B           0 B           0 B             2  
                                  volta_sgemm_128x32_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.592us         0.44%      18.592us       9.296us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.672us         0.11%       4.672us       4.672us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      13.184us         0.31%      13.184us      13.184us           0 B           0 B           0 B           0 B             1  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       4.736us         0.11%       4.736us       4.736us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.08%       3.392us       3.392us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      11.840us         0.28%      11.840us      11.840us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 10.503ms
Self CUDA time total: 4.218ms


--- Iteration 10 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                       cudaLaunchKernel        26.25%       2.834ms        26.25%       2.834ms       5.545us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           511  
                                        cudaMemcpyAsync        21.09%       2.277ms        21.09%       2.277ms     133.930us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                     PythonDispatchMode        14.19%       1.532ms        87.97%       9.495ms     412.823us       0.000us         0.00%       4.302ms     187.033us           0 B           0 B       3.00 MB           0 B            23  
                                Activity Buffer Request        13.97%       1.507ms        13.97%       1.507ms       1.507ms       1.665us         0.04%       1.665us       1.665us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         8.22%     887.447us        98.49%      10.631ms      10.631ms       0.000us         0.00%       4.302ms       4.302ms           0 B           0 B       1.35 MB      -1.64 MB             1  
                                      aten::_linalg_svd         4.83%     520.954us       133.95%      14.457ms       7.229ms       4.200ms        97.67%       8.431ms       4.215ms           0 B          -4 B     452.00 KB      64.00 KB             2  
                                            aten::addmm         2.33%     251.907us         9.37%       1.011ms     168.552us      35.232us         0.82%      70.464us      11.744us           0 B           0 B       2.16 MB       1.08 MB             6  
                                               aten::mm         1.78%     192.030us         7.16%     772.522us      96.565us      39.392us         0.92%      78.784us       9.848us           0 B           0 B       1.33 MB     683.50 KB             8  
                                         aten::_softmax         0.91%      97.763us         2.25%     242.356us     121.178us       3.520us         0.08%       7.040us       3.520us           0 B           0 B     114.00 KB      57.00 KB             2  
                                             aten::relu         0.68%      73.686us         2.45%     264.948us     132.474us       0.000us         0.00%       8.578us       4.289us           0 B           0 B       1.93 MB           0 B             2  
                                            aten::copy_         0.49%      53.108us         1.08%     116.361us      23.272us      11.904us         0.28%      11.904us       2.381us           0 B           0 B           0 B           0 B             5  
                                                aten::t         0.39%      42.242us         2.45%     264.029us      44.005us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::slice         0.38%      41.322us         1.97%     212.690us      35.448us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaStreamSynchronize         0.31%      33.666us         0.31%      33.666us       2.805us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                        aten::clamp_min         0.25%      26.905us         0.51%      54.617us      54.617us       4.289us         0.10%       4.289us       4.289us           0 B           0 B     989.50 KB     989.50 KB             1  
                                           aten::linear         0.24%      26.297us         9.09%     980.637us     326.879us       0.000us         0.00%      35.232us      11.744us           0 B           0 B       1.08 MB           0 B             3  
                                            aten::fill_         0.24%      25.668us        17.71%       1.912ms     955.834us       3.618us         0.08%       5.283us       2.641us           0 B           0 B           0 B           0 B             2  
                                        aten::transpose         0.23%      25.235us         0.33%      35.428us       7.086us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                          aten::permute         0.23%      24.298us         1.24%     134.153us      33.538us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                        cudaMemsetAsync         0.22%      24.233us         0.22%      24.233us       6.058us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                            aten::empty         0.22%      23.279us         0.22%      23.279us       7.760us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     170.00 KB     170.00 KB             3  
                                       aten::as_strided         0.18%      19.725us         0.18%      19.725us       1.793us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            11  
                                              aten::any         0.18%      19.478us         0.70%      75.426us      75.426us       0.000us         0.00%       4.864us       4.864us           0 B           0 B         512 B           0 B             1  
                                           aten::matmul         0.17%      18.344us         5.31%     572.781us     143.195us       0.000us         0.00%      39.392us       9.848us           0 B           0 B     683.50 KB           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.15%      15.861us         0.15%      15.861us       2.266us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                       aten::diag_embed         0.13%      14.434us         1.86%     200.232us     100.116us       0.000us         0.00%       7.938us       3.969us           0 B           0 B      16.00 KB           0 B             2  
                                            aten::zeros         0.13%      14.320us        18.07%       1.950ms     975.156us       0.000us         0.00%       5.283us       2.641us           0 B           0 B       8.50 KB           0 B             2  
                                         aten::_to_copy         0.13%      13.615us         0.73%      78.324us      39.162us       0.000us         0.00%       5.024us       2.512us           4 B           0 B         512 B           0 B             2  
                              aten::_local_scalar_dense         0.12%      13.316us         0.26%      28.002us      28.002us       2.240us         0.05%       2.240us       2.240us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.11%      12.150us         0.67%      72.140us      18.035us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                  cudaDeviceSynchronize         0.11%      11.834us         0.11%      11.834us       5.917us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::detach         0.11%      11.521us         0.78%      83.661us      13.944us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                               aten::to         0.10%      11.296us         0.83%      89.620us      44.810us       0.000us         0.00%       5.024us       2.512us           4 B           0 B         512 B           0 B             2  
                                    aten::empty_strided         0.10%      11.242us         0.10%      11.242us       5.621us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                          aten::numpy_T         0.09%       9.510us         1.21%     130.714us      65.357us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zero_         0.08%       8.885us        17.79%       1.921ms     960.276us       0.000us         0.00%       5.283us       2.641us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.08%       8.652us         1.08%     116.100us     116.100us       0.000us         0.00%       7.104us       7.104us           0 B           0 B           0 B        -512 B             1  
                                          aten::softmax         0.07%       7.955us         1.89%     204.375us     204.375us       0.000us         0.00%       3.520us       3.520us           0 B           0 B      57.00 KB           0 B             1  
                                       aten::linalg_svd         0.07%       7.083us        67.33%       7.267ms       7.267ms       0.000us         0.00%       4.215ms       4.215ms           0 B           0 B     226.00 KB           0 B             1  
                                      aten::as_strided_         0.06%       6.553us         0.06%       6.553us       6.553us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                            aten::clone         0.06%       6.535us         0.42%      44.847us      44.847us       0.000us         0.00%       3.264us       3.264us           0 B           0 B     161.50 KB           0 B             1  
                                       aten::transpose_         0.05%       4.874us         0.11%      11.427us      11.427us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.04%       4.479us         0.05%       5.722us       5.722us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::diag         0.04%       4.414us         1.17%     126.203us     126.203us       0.000us         0.00%       3.969us       3.969us           0 B           0 B       8.00 KB           0 B             1  
                                               aten::mT         0.04%       4.372us         0.14%      14.849us       7.424us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::item         0.04%       4.020us         0.30%      32.022us      32.022us       0.000us         0.00%       2.240us       2.240us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.04%       3.958us         0.06%       6.150us       6.150us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.03%       3.314us         0.10%      11.154us      11.154us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     161.50 KB           0 B             1  
                                             aten::view         0.02%       2.192us         0.02%       2.192us       2.192us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                  Hokus Pokus attention         0.00%       0.000us         0.00%       0.000us       0.000us       8.448ms       196.46%       8.448ms       8.448ms           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.665us         0.04%       1.665us       1.665us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.280us         0.12%       5.280us       2.640us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.736us         0.11%       4.736us       1.184us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.151us         0.12%       5.151us       1.288us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     455.005us        10.58%     455.005us     455.005us           0 B           0 B           0 B           0 B             1  
