--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::any         0.28%      41.715us         1.18%     175.321us      58.440us       0.000us         0.00%      11.776us       3.925us           0 B           0 B       1.50 KB           0 B             3  
                                        cudaMemsetAsync         0.26%      38.326us         0.26%      38.326us       4.258us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             9  
                              aten::linalg_lu_factor_ex         0.23%      33.573us         0.83%     122.454us     122.454us      76.223us         0.91%      77.535us      77.535us           0 B           0 B           0 B           0 B             1  
                                  aten::linalg_lu_solve         0.21%      31.398us         0.73%     108.752us     108.752us      37.373us         0.44%      41.245us      41.245us           0 B           0 B           0 B        -512 B             1  
                                            aten::empty         0.20%      30.245us         0.20%      30.245us       5.041us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     312.50 KB     312.50 KB             6  
                                            aten::slice         0.20%      29.466us         0.99%     147.556us      36.889us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                          aten::permute         0.19%      28.855us         1.05%     155.460us      25.910us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                         aten::_to_copy         0.17%      25.003us         1.08%     160.971us      32.194us       0.000us         0.00%      10.463us       2.093us           8 B           0 B       1.50 KB           0 B             5  
                                    aten::empty_strided         0.17%      24.753us         0.17%      24.753us       4.951us       0.000us         0.00%       0.000us       0.000us           8 B           8 B       1.50 KB       1.50 KB             5  
                                              aten::eye         0.16%      24.478us         1.73%     256.110us      85.370us       0.000us         0.00%      11.136us       3.712us           0 B           0 B      24.00 KB           0 B             3  
                                              aten::add         0.15%      22.825us         0.59%      88.192us      44.096us       2.784us         0.03%       5.568us       2.784us           0 B           0 B      16.00 KB       8.00 KB             2  
                              aten::_local_scalar_dense         0.15%      22.667us         0.45%      67.368us      22.456us       4.288us         0.05%       4.288us       1.429us           0 B           0 B           0 B           0 B             3  
                                               aten::to         0.15%      21.951us         1.23%     182.922us      18.292us       0.000us         0.00%      10.463us       1.046us           8 B           0 B       1.50 KB           0 B            10  
                                           aten::matmul         0.13%      18.703us         4.63%     687.111us     137.422us       0.000us         0.00%      47.712us       9.542us           0 B           0 B     296.00 KB           0 B             5  
                             aten::_linalg_check_errors         0.12%      18.456us         2.73%     405.106us     101.277us       0.000us         0.00%      20.736us       5.184us           0 B           0 B           0 B      -1.50 KB             4  
                                       aten::as_strided         0.11%      16.986us         0.11%      16.986us       1.415us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                        aten::transpose         0.11%      16.839us         0.16%      24.174us       4.029us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                                 detach         0.10%      14.295us         0.10%      14.295us       2.042us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                            aten::zeros         0.09%      13.355us        14.19%       2.106ms     702.028us       0.000us         0.00%       6.816us       2.272us           0 B           0 B       1.50 KB           0 B             3  
                                          aten::softmax         0.08%      12.240us         2.31%     343.463us     114.488us       0.000us         0.00%       9.344us       3.115us           0 B           0 B     118.00 KB           0 B             3  
                                            aten::zero_         0.08%      11.220us        14.15%       2.100ms     525.055us       0.000us         0.00%       8.704us       2.176us           0 B           0 B           0 B           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.08%      11.175us         0.08%      11.175us       1.862us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                  cudaDeviceSynchronize         0.07%      11.046us         0.07%      11.046us       5.523us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                           aten::detach         0.07%      10.609us         0.17%      24.904us       3.558us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                               aten::mT         0.07%       9.818us         0.23%      33.992us       5.665us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                          aten::numpy_T         0.06%       9.582us         1.01%     149.525us      49.842us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                     aten::linalg_solve         0.06%       9.510us         3.72%     551.967us     551.967us       0.000us         0.00%     123.452us     123.452us           0 B           0 B      31.00 KB        -512 B             1  
                                            aten::clone         0.05%       7.890us         0.41%      61.339us      30.669us       0.000us         0.00%       6.688us       3.344us           0 B           0 B     311.00 KB           0 B             2  
                                             aten::item         0.05%       7.513us         0.50%      74.881us      24.960us       0.000us         0.00%       4.288us       1.429us           0 B           0 B           0 B           0 B             3  
                                          aten::view_as         0.05%       7.496us         0.08%      12.232us       4.077us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                       aten::linalg_svd         0.05%       7.257us        83.21%      12.348ms       6.174ms       0.000us         0.00%       8.216ms       4.108ms           0 B           0 B     440.00 KB           0 B             2  
                                       aten::transpose_         0.04%       6.440us         0.08%      12.572us       6.286us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                      aten::as_strided_         0.04%       6.132us         0.04%       6.132us       3.066us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::resize_         0.04%       6.097us         0.04%       6.097us       6.097us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       8.00 KB       8.00 KB             1  
                                        cudaEventRecord         0.03%       5.035us         0.03%       5.035us       2.517us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::empty_like         0.03%       4.741us         0.10%      14.435us       7.217us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     311.00 KB           0 B             2  
                                             aten::view         0.03%       4.736us         0.03%       4.736us       1.579us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                  aten::linalg_solve_ex         0.03%       4.024us         2.71%     402.313us     402.313us       0.000us         0.00%     118.780us     118.780us           0 B           0 B      31.50 KB           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.896us         0.06%       4.896us       1.632us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       9.056us         0.11%       9.056us       3.019us           0 B           0 B           0 B           0 B             3  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      10.399us         0.12%      10.399us       1.155us           0 B           0 B           0 B           0 B             9  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.840us         0.14%      11.840us       1.316us           0 B           0 B           0 B           0 B             9  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     866.681us        10.30%     866.681us     433.341us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       8.928us         0.11%       8.928us       1.488us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.160ms        13.79%       1.160ms       4.532us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     910.809us        10.83%     910.809us       3.558us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.200us         0.04%       3.200us       1.600us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.560us         0.08%       6.560us       3.280us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       5.888us         0.07%       5.888us       2.944us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      31.200us         0.37%      31.200us       1.418us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.841us         0.05%       3.841us       1.920us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      26.752us         0.32%      26.752us       6.688us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.465us         0.41%      34.465us       2.154us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      23.998us         0.29%      23.998us       1.500us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.724ms        44.28%       3.724ms      38.003us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     781.668us         9.29%     781.668us       3.988us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     484.346us         5.76%     484.346us       4.942us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.104us         0.04%       3.104us       1.552us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.423us         0.04%       3.423us       1.712us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.560us         0.03%       2.560us       1.280us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.152us         0.06%       5.152us       2.576us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       4.192us         0.05%       4.192us       2.096us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       5.343us         0.06%       5.343us       2.672us           0 B           0 B           0 B           0 B             2  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       2.688us         0.03%       2.688us       1.344us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.328us         0.04%       3.328us       1.664us           0 B           0 B           0 B           0 B             2  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us      16.320us         0.19%      16.320us       1.360us           0 B           0 B           0 B           0 B            12  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      23.775us         0.28%      23.775us      11.888us           0 B           0 B           0 B           0 B             2  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       9.856us         0.12%       9.856us       2.464us           0 B           0 B           0 B           0 B             4  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       3.360us         0.04%       3.360us       1.680us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      27.487us         0.33%      27.487us       9.162us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       5.120us         0.06%       5.120us       2.560us           0 B           0 B           0 B           0 B             2  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       7.551us         0.09%       7.551us       2.517us           0 B           0 B           0 B           0 B             3  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       4.288us         0.05%       4.288us       1.429us           0 B           0 B           0 B           0 B             3  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us          32 B          32 B    -438.50 KB    -438.50 KB            18  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.880us         0.22%      18.880us       9.440us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       5.792us         0.07%       5.792us       1.931us           0 B           0 B           0 B           0 B             3  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       5.536us         0.07%       5.536us       2.768us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us       9.184us         0.11%       9.184us       9.184us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       3.808us         0.05%       3.808us       3.808us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.888us         0.02%       1.888us       1.888us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.02%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.937us         0.05%       3.937us       1.968us           0 B           0 B           0 B           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.784us         0.03%       2.784us       2.784us           0 B           0 B           0 B           0 B             1  
                         xxtrf4_set_info_ker(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.376us         0.02%       1.376us       1.376us           0 B           0 B           0 B           0 B             1  
void getrf_pivot<getrf_params_<float, 64, 1, 64, 64,...         0.00%       0.000us         0.00%       0.000us       0.000us      58.623us         0.70%      58.623us      58.623us           0 B           0 B           0 B           0 B             1  
void ipiv_lower_small<float, 64>(int, void*, int, lo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.816us         0.08%       6.816us       6.816us           0 B           0 B           0 B           0 B             1  
        void create_pivot_v2<64>(int, int*, long*, int)         0.00%       0.000us         0.00%       0.000us       0.000us       5.248us         0.06%       5.248us       5.248us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 14.839ms
Self CUDA time total: 8.411ms


--- Iteration 9 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        40.13%       5.654ms        40.13%       5.654ms     152.800us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            37  
                                       cudaLaunchKernel        29.05%       4.093ms        29.05%       4.093ms       3.985us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B          1027  
                                     PythonDispatchMode         8.83%       1.244ms        95.70%      13.483ms     561.779us       0.000us         0.00%       8.356ms     348.181us           0 B          40 B       1.01 MB           0 B            24  
                                      aten::_linalg_svd         6.69%     941.893us       161.91%      22.811ms       5.703ms       8.132ms        97.34%      16.316ms       4.079ms           0 B          -8 B     882.00 KB     128.00 KB             4  
                                Activity Buffer Request         4.23%     595.273us         4.23%     595.273us     595.273us       1.695us         0.02%       1.695us       1.695us           0 B           0 B           0 B           0 B             1  
                                               aten::mm         1.57%     220.947us         6.53%     919.700us      91.970us      48.768us         0.58%      97.536us       9.754us           0 B           0 B     593.00 KB     296.50 KB            10  
                                         aten::_softmax         1.15%     161.382us         2.79%     393.154us      65.526us       9.504us         0.11%      19.008us       3.168us           0 B           0 B     236.00 KB     118.00 KB             6  
                                            aten::copy_         0.76%     107.695us         1.79%     252.006us      21.001us      25.087us         0.30%      25.087us       2.091us           0 B           0 B           0 B           0 B            12  
                                 aten::_linalg_solve_ex         0.75%     105.250us         4.44%     625.514us     312.757us       0.000us         0.00%     237.502us     118.751us           0 B           0 B      63.00 KB      31.50 KB             2  
                                              aten::div         0.65%      90.881us         2.60%     366.498us      61.083us       5.599us         0.07%      11.198us       1.866us         -24 B         -24 B     236.00 KB     118.00 KB             6  
                                  cudaStreamSynchronize         0.47%      66.383us         0.47%      66.383us       2.655us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            25  
                                            aten::fill_         0.40%      56.468us         9.01%       1.269ms     253.787us       8.768us         0.10%      10.463us       2.093us           0 B           0 B           0 B           0 B             5  
                                              aten::mul         0.34%      48.557us         1.54%     216.709us      54.177us       4.224us         0.05%       8.448us       2.112us         -16 B         -16 B      32.00 KB      16.00 KB             4  
                                              aten::any         0.31%      44.070us         1.28%     179.886us      59.962us       0.000us         0.00%      11.616us       3.872us           0 B           0 B       1.50 KB           0 B             3  
                                        cudaMemsetAsync         0.29%      41.252us         0.29%      41.252us       4.584us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             9  
                                          aten::permute         0.26%      36.835us         1.25%     176.462us      29.410us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::slice         0.25%      34.997us         1.20%     168.457us      42.114us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                              aten::linalg_lu_factor_ex         0.24%      34.083us         0.70%      98.092us      98.092us      75.263us         0.90%      76.671us      76.671us           0 B           0 B           0 B           0 B             1  
                                  aten::linalg_lu_solve         0.24%      33.265us         0.72%     100.807us     100.807us      38.208us         0.46%      42.080us      42.080us           0 B           0 B           0 B        -512 B             1  
                                            aten::empty         0.24%      33.195us         0.24%      33.195us       5.532us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     313.50 KB     313.50 KB             6  
                                              aten::eye         0.23%      32.972us         1.98%     279.050us      93.017us       0.000us         0.00%      12.291us       4.097us           0 B           0 B      24.00 KB           0 B             3  
                                         aten::_to_copy         0.19%      26.976us         1.24%     174.232us      34.846us       0.000us         0.00%      10.432us       2.086us           8 B           0 B       1.50 KB           0 B             5  
                                    aten::empty_strided         0.19%      26.333us         0.19%      26.333us       5.267us       0.000us         0.00%       0.000us       0.000us           8 B           8 B       1.50 KB       1.50 KB             5  
                                        aten::transpose         0.18%      25.620us         0.25%      34.673us       5.779us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                              aten::add         0.17%      24.549us         0.66%      93.019us      46.510us       2.464us         0.03%       4.928us       2.464us           0 B           0 B      16.00 KB       8.00 KB             2  
                              aten::_local_scalar_dense         0.17%      23.666us         0.44%      61.740us      20.580us       4.352us         0.05%       4.352us       1.451us           0 B           0 B           0 B           0 B             3  
                                               aten::to         0.17%      23.663us         1.40%     197.895us      19.790us       0.000us         0.00%      10.432us       1.043us           8 B           0 B       1.50 KB           0 B            10  
                             aten::_linalg_check_errors         0.15%      20.894us         2.90%     408.382us     102.095us       0.000us         0.00%      20.704us       5.176us           0 B           0 B           0 B      -1.50 KB             4  
                                           aten::matmul         0.14%      19.385us         4.82%     679.174us     135.835us       0.000us         0.00%      48.768us       9.754us           0 B           0 B     296.50 KB           0 B             5  
                                       aten::as_strided         0.13%      18.962us         0.13%      18.962us       1.580us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                            aten::zeros         0.11%      15.434us         9.03%       1.273ms     424.291us       0.000us         0.00%       6.366us       2.122us           0 B           0 B       1.50 KB           0 B             3  
                                     aten::linalg_solve         0.10%      14.779us         3.84%     541.511us     541.511us       0.000us         0.00%     123.487us     123.487us           0 B           0 B      31.00 KB        -512 B             1  
                                                 detach         0.10%      13.866us         0.10%      13.866us       1.981us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                            aten::zero_         0.09%      13.322us         8.97%       1.264ms     316.060us       0.000us         0.00%       8.286us       2.072us           0 B           0 B           0 B           0 B             4  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.09%      13.135us         0.09%      13.135us       6.567us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::softmax         0.09%      12.446us         2.34%     330.018us     110.006us       0.000us         0.00%       9.504us       3.168us           0 B           0 B     118.00 KB           0 B             3  
                                  cudaDeviceSynchronize         0.08%      11.506us         0.08%      11.506us       5.753us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::numpy_T         0.07%      10.488us         1.17%     164.437us      54.812us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                           aten::detach         0.07%      10.410us         0.17%      24.276us       3.468us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             7  
                                       aten::linalg_svd         0.07%      10.410us        82.14%      11.572ms       5.786ms       0.000us         0.00%       8.158ms       4.079ms           0 B           0 B     441.00 KB           0 B             2  
                                               aten::mT         0.07%       9.712us         0.32%      44.385us       7.398us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::clone         0.06%       8.977us         0.51%      72.140us      36.070us       0.000us         0.00%       6.591us       3.296us           0 B           0 B     312.00 KB           0 B             2  
                                  aten::linalg_solve_ex         0.06%       8.804us         2.71%     381.121us     381.121us       0.000us         0.00%     118.751us     118.751us           0 B           0 B      31.50 KB           0 B             1  
                                      aten::as_strided_         0.06%       7.819us         0.06%       7.819us       3.910us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                          aten::view_as         0.06%       7.809us         0.09%      13.055us       4.352us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                       aten::transpose_         0.05%       6.676us         0.10%      14.495us       7.248us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::item         0.04%       5.975us         0.48%      67.715us      22.572us       0.000us         0.00%       4.352us       1.451us           0 B           0 B           0 B           0 B             3  
                                          aten::resize_         0.04%       5.469us         0.04%       5.469us       5.469us       0.000us         0.00%       0.000us       0.000us           0 B           0 B       8.00 KB       8.00 KB             1  
                                             aten::view         0.04%       5.246us         0.04%       5.246us       1.749us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             3  
                                        cudaEventRecord         0.04%       5.009us         0.04%       5.009us       2.504us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                       aten::empty_like         0.03%       4.909us         0.11%      15.133us       7.567us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     312.00 KB           0 B             2  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       4.671us         0.06%       4.671us       1.557us           0 B           0 B           0 B           0 B             3  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       8.959us         0.11%       8.959us       2.986us           0 B           0 B           0 B           0 B             3  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us      10.208us         0.12%      10.208us       1.134us           0 B           0 B           0 B           0 B             9  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us      11.488us         0.14%      11.488us       1.276us           0 B           0 B           0 B           0 B             9  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     892.733us        10.69%     892.733us     446.367us           0 B           0 B           0 B           0 B             2  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       8.799us         0.11%       8.799us       1.467us           0 B           0 B           0 B           0 B             6  
void ormtr_gemv_c<float, 4>(long, long, float const*...         0.00%       0.000us         0.00%       0.000us       0.000us       1.157ms        13.84%       1.157ms       4.518us           0 B           0 B           0 B           0 B           256  
void ormtr_gerc<float, 5, 3, 1>(int, float const*, l...         0.00%       0.000us         0.00%       0.000us       0.000us     904.765us        10.83%     904.765us       3.534us           0 B           0 B           0 B           0 B           256  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.200us         0.04%       3.200us       1.600us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       6.784us         0.08%       6.784us       3.392us           0 B           0 B           0 B           0 B             2  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       5.921us         0.07%       5.921us       2.960us           0 B           0 B           0 B           0 B             2  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      31.712us         0.38%      31.712us       1.441us           0 B           0 B           0 B           0 B            22  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       3.744us         0.04%       3.744us       1.872us           0 B           0 B           0 B           0 B             2  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      26.880us         0.32%      26.880us       6.720us           0 B           0 B           0 B           0 B             4  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      34.655us         0.41%      34.655us       2.166us           0 B           0 B           0 B           0 B            16  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      24.576us         0.29%      24.576us       1.536us           0 B           0 B           0 B           0 B            16  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       3.699ms        44.28%       3.699ms      37.745us           0 B           0 B           0 B           0 B            98  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us     760.514us         9.10%     760.514us       3.880us           0 B           0 B           0 B           0 B           196  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     457.054us         5.47%     457.054us       4.664us           0 B           0 B           0 B           0 B            98  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       3.168us         0.04%       3.168us       1.584us           0 B           0 B           0 B           0 B             2  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       3.392us         0.04%       3.392us       1.696us           0 B           0 B           0 B           0 B             2  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       2.528us         0.03%       2.528us       1.264us           0 B           0 B           0 B           0 B             2  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       5.344us         0.06%       5.344us       2.672us           0 B           0 B           0 B           0 B             2  
