--- Iteration 0 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                              aten::div         0.29%      35.625us         1.27%     156.019us      78.010us       2.752us         0.04%       5.504us       2.752us          -8 B          -8 B     761.00 KB     380.50 KB             2  
                                            aten::fill_         0.28%      33.964us         0.61%      75.533us      25.178us       5.631us         0.08%       5.631us       1.877us           0 B           0 B           0 B           0 B             3  
                                  cudaStreamSynchronize         0.24%      29.754us         0.24%      29.754us       2.480us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.20%      24.236us         0.81%     100.453us      50.226us       3.136us         0.04%       6.272us       3.136us           0 B           0 B     761.00 KB     380.50 KB             2  
                                             aten::triu         0.17%      20.608us         0.88%     108.855us      54.427us       4.032us         0.05%       8.064us       4.032us           0 B           0 B     761.00 KB     380.50 KB             2  
                                        cudaMemsetAsync         0.16%      19.259us         0.16%      19.259us       4.815us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                           aten::matmul         0.15%      19.106us         5.11%     629.607us     125.921us       0.000us         0.00%      49.761us       9.952us           0 B           0 B     903.50 KB           0 B             5  
                                       aten::as_strided         0.14%      17.352us         0.14%      17.352us       1.335us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            13  
                                              aten::any         0.13%      15.850us         0.48%      59.346us      59.346us       0.000us         0.00%       5.087us       5.087us           0 B           0 B         512 B           0 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.11%      13.653us         0.11%      13.653us       1.365us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                          aten::numpy_T         0.11%      13.478us         1.76%     217.062us      43.412us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                       aten::diag_embed         0.10%      12.606us         1.45%     179.147us      89.573us       0.000us         0.00%       8.576us       4.288us           0 B           0 B      16.00 KB           0 B             2  
                                    aten::empty_strided         0.10%      12.213us         0.10%      12.213us       6.106us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                                  cudaDeviceSynchronize         0.10%      12.096us         0.10%      12.096us       6.048us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::full         0.09%      11.540us         1.28%     158.342us      79.171us       0.000us         0.00%       3.008us       1.504us           0 B           0 B     761.00 KB           0 B             2  
                                         aten::_to_copy         0.09%      11.035us         0.59%      72.132us      36.066us       0.000us         0.00%       4.959us       2.479us           4 B           0 B         512 B           0 B             2  
                                            aten::zeros         0.09%      10.938us         0.69%      84.608us      42.304us       0.000us         0.00%       4.127us       2.063us           0 B           0 B       8.50 KB           0 B             2  
                              aten::_local_scalar_dense         0.07%       9.059us         0.17%      21.534us      21.534us       1.824us         0.02%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.06%       7.746us         0.06%       7.746us       1.291us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                        aten::transpose         0.06%       6.827us         0.08%      10.122us       5.061us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                            aten::zero_         0.05%       6.743us         0.49%      59.861us      29.931us       0.000us         0.00%       4.127us       2.063us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.05%       5.680us         0.72%      89.084us      89.084us       0.000us         0.00%       6.911us       6.911us           0 B           0 B           0 B        -512 B             1  
                                       aten::linalg_svd         0.05%       5.567us        67.79%       8.357ms       8.357ms       0.000us         0.00%       7.334ms       7.334ms           0 B           0 B     569.00 KB           0 B             1  
                                               aten::to         0.04%       5.439us         0.63%      77.571us      38.786us       0.000us         0.00%       4.959us       2.479us           4 B           0 B         512 B           0 B             2  
                                            aten::clone         0.04%       5.005us         0.31%      37.994us      37.994us       0.000us         0.00%       3.840us       3.840us           0 B           0 B     312.00 KB           0 B             1  
                                         aten::diagonal         0.03%       3.837us         0.04%       4.975us       4.975us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::transpose_         0.03%       3.826us         0.06%       7.270us       7.270us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.03%       3.824us         1.00%     123.272us     123.272us       0.000us         0.00%       6.880us       6.880us           0 B           0 B     380.50 KB           0 B             1  
                                      aten::as_strided_         0.03%       3.444us         0.03%       3.444us       3.444us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.03%       3.395us         0.03%       3.395us       3.395us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                               aten::mT         0.03%       3.314us         0.11%      13.436us       6.718us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::diag         0.03%       3.276us         0.91%     111.960us     111.960us       0.000us         0.00%       4.288us       4.288us           0 B           0 B       8.00 KB           0 B             1  
                                       aten::empty_like         0.02%       2.861us         0.06%       7.888us       7.888us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     312.00 KB           0 B             1  
                                          aten::view_as         0.02%       2.706us         0.04%       4.598us       4.598us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::item         0.02%       2.524us         0.20%      24.058us      24.058us       0.000us         0.00%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.02%       1.892us         0.02%       1.892us       1.892us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.01%       1.683us         0.04%       5.078us       5.078us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.360us         0.05%       3.360us       3.360us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.951us         0.03%       1.951us       1.951us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       5.952us         0.08%       5.952us       2.976us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.768us         0.06%       4.768us       1.192us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.152us         0.07%       5.152us       1.288us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     959.801us        12.95%     959.801us     959.801us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       5.344us         0.07%       5.344us       1.781us           0 B           0 B           0 B           0 B             3  
void setup_vhat_l_kernel<float, 16>(long, long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.816us         0.09%       6.816us       1.704us           0 B           0 B           0 B           0 B             4  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      22.847us         0.31%      22.847us       7.616us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      15.488us         0.21%      15.488us       2.213us           0 B           0 B           0 B           0 B             7  
void larft_T_64_batch<float>(int, float*, int, long,...         0.00%       0.000us         0.00%       0.000us       0.000us      29.536us         0.40%      29.536us      14.768us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      57.245us         0.77%      57.245us       6.361us           0 B           0 B           0 B           0 B             9  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      17.824us         0.24%      17.824us       8.912us           0 B           0 B           0 B           0 B             2  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       2.015us         0.03%       2.015us       2.015us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       4.224us         0.06%       4.224us       4.224us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.872us         0.05%       3.872us       3.872us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.616us         0.21%      15.616us       1.420us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.432us         0.03%       2.432us       2.432us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      16.320us         0.22%      16.320us       8.160us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      23.553us         0.32%      23.553us       2.944us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.384us         0.17%      12.384us       1.548us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       4.046ms        54.60%       4.046ms      38.534us           0 B           0 B           0 B           0 B           105  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.293ms        17.45%       1.293ms       6.156us           0 B           0 B           0 B           0 B           210  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     747.197us        10.08%     747.197us       7.116us           0 B           0 B           0 B           0 B           105  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.728us         0.02%       1.728us       1.728us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       2.016us         0.03%       2.016us       2.016us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.344us         0.02%       1.344us       1.344us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.232us         0.04%       3.232us       3.232us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.752us         0.04%       2.752us       2.752us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.880us         0.04%       2.880us       2.880us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_merge_core<256, 4>(int, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.376us         0.02%       1.376us       1.376us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_merge_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.02%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoD (Device -> Device)         0.00%       0.000us         0.00%       0.000us       0.000us       7.681us         0.10%       7.681us       1.536us           0 B           0 B           0 B           0 B             5  
void pegasus_sortI32_by_oneCTA<256, false>(int, int,...         0.00%       0.000us         0.00%       0.000us       0.000us      12.416us         0.17%      12.416us      12.416us           0 B           0 B           0 B           0 B             1  
void colperm_kernel<float, float, 5, 4>(long, long, ...         0.00%       0.000us         0.00%       0.000us       0.000us       6.495us         0.09%       6.495us       3.247us           0 B           0 B           0 B           0 B             2  
void scal_kernel_val<float, float>(cublasScalParamsV...         0.00%       0.000us         0.00%       0.000us       0.000us       1.792us         0.02%       1.792us       1.792us           0 B           0 B           0 B           0 B             1  
void at::native::unrolled_elementwise_kernel<at::nat...         0.00%       0.000us         0.00%       0.000us       0.000us       3.423us         0.05%       3.423us       3.423us           0 B           0 B           0 B           0 B             1  
                         Memcpy DtoH (Device -> Pinned)         0.00%       0.000us         0.00%       0.000us       0.000us       1.824us         0.02%       1.824us       1.824us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.680us         0.05%       3.680us       1.840us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nt         0.00%       0.000us         0.00%       0.000us       0.000us      10.688us         0.14%      10.688us      10.688us           0 B           0 B           0 B           0 B             1  
                                  volta_sgemm_128x32_nn         0.00%       0.000us         0.00%       0.000us       0.000us      14.721us         0.20%      14.721us       7.361us           0 B           0 B           0 B           0 B             2  
void at::native::triu_tril_kernel<float, int, true, ...         0.00%       0.000us         0.00%       0.000us       0.000us       4.032us         0.05%       4.032us       4.032us           0 B           0 B           0 B           0 B             1  
                                               [memory]         0.00%       0.000us         0.00%       0.000us       0.000us       0.000us         0.00%       0.000us       0.000us           8 B           8 B      -2.78 MB      -2.78 MB            12  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       2.752us         0.04%       2.752us       2.752us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       3.136us         0.04%       3.136us       3.136us           0 B           0 B           0 B           0 B             1  
void (anonymous namespace)::softmax_warp_forward<flo...         0.00%       0.000us         0.00%       0.000us       0.000us       6.880us         0.09%       6.880us       6.880us           0 B           0 B           0 B           0 B             1  
                         volta_sgemm_64x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      10.688us         0.14%      10.688us      10.688us           0 B           0 B           0 B           0 B             1  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
Self CPU time total: 12.328ms
Self CUDA time total: 7.410ms


--- Iteration 6 ---
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                                   Name    Self CPU %      Self CPU   CPU total %     CPU total  CPU time avg     Self CUDA   Self CUDA %    CUDA total  CUDA time avg       CPU Mem  Self CPU Mem      CUDA Mem  Self CUDA Mem    # of Calls  
-------------------------------------------------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  ------------  
                                        cudaMemcpyAsync        47.86%       5.962ms        47.86%       5.962ms     350.714us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            17  
                                       cudaLaunchKernel        19.52%       2.431ms        19.52%       2.431ms       4.824us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B           504  
                                Activity Buffer Request        11.93%       1.486ms        11.93%       1.486ms       1.486ms       3.520us         0.05%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
                                     PythonDispatchMode         8.98%       1.119ms        97.97%      12.204ms     530.608us       0.000us         0.00%       7.492ms     325.756us           0 B           8 B       3.66 MB           0 B            23  
                                      aten::_linalg_svd         4.32%     538.353us       135.62%      16.893ms       8.446ms       7.398ms        98.78%      14.823ms       7.412ms           0 B          -4 B       1.12 MB     256.50 KB             2  
                                               aten::mm         1.57%     195.011us         6.98%     870.053us      87.005us      50.718us         0.68%     101.436us      10.144us           0 B           0 B       1.79 MB     916.00 KB            10  
                                              aten::cat         0.54%      66.647us        35.02%       4.362ms       2.181ms       3.520us         0.05%      14.080us       7.040us           0 B           0 B     630.00 KB     315.00 KB             2  
                                         aten::_softmax         0.50%      62.130us         1.16%     145.086us      72.543us       7.071us         0.09%      14.142us       7.071us           0 B           0 B     776.00 KB     388.00 KB             2  
                                            aten::copy_         0.44%      54.347us         0.87%     108.361us      21.672us      12.768us         0.17%      12.768us       2.554us           0 B           0 B           0 B           0 B             5  
                                            aten::slice         0.44%      54.274us         2.36%     293.942us      29.394us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                          aten::permute         0.38%      47.572us         1.92%     239.088us      23.909us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                              aten::div         0.28%      35.266us         1.23%     153.830us      76.915us       2.657us         0.04%       5.314us       2.657us          -8 B          -8 B     776.00 KB     388.00 KB             2  
                                            aten::fill_         0.27%      33.853us         0.61%      75.992us      25.331us       5.440us         0.07%       5.440us       1.813us           0 B           0 B           0 B           0 B             3  
                                            aten::empty         0.24%      30.340us         0.24%      30.340us       7.585us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     711.50 KB     711.50 KB             4  
                                  cudaStreamSynchronize         0.24%      29.646us         0.24%      29.646us       2.470us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            12  
                                              aten::add         0.20%      24.966us         0.82%     101.941us      50.971us       3.296us         0.04%       6.592us       3.296us           0 B           0 B     776.00 KB     388.00 KB             2  
                                        cudaMemsetAsync         0.16%      20.509us         0.16%      20.509us       5.127us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             4  
                                             aten::triu         0.16%      19.941us         0.84%     104.529us      52.264us       4.096us         0.05%       8.192us       4.096us           0 B           0 B     776.00 KB     388.00 KB             2  
                                           aten::matmul         0.15%      19.249us         5.13%     638.866us     127.773us       0.000us         0.00%      50.718us      10.144us           0 B           0 B     916.00 KB           0 B             5  
                                       aten::as_strided         0.14%      17.025us         0.14%      17.025us       1.310us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            13  
                                              aten::any         0.13%      16.157us         0.53%      65.564us      65.564us       0.000us         0.00%       5.152us       5.152us           0 B           0 B         512 B           0 B             1  
          cudaOccupancyMaxActiveBlocksPerMultiprocessor         0.12%      15.022us         0.12%      15.022us       1.502us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B            10  
                                          aten::numpy_T         0.11%      14.251us         1.80%     224.076us      44.815us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             5  
                                            aten::zeros         0.10%      12.949us         0.71%      88.152us      44.076us       0.000us         0.00%       3.840us       1.920us           0 B           0 B       8.50 KB           0 B             2  
                                       aten::diag_embed         0.10%      12.146us         1.45%     180.675us      90.337us       0.000us         0.00%       8.512us       4.256us           0 B           0 B      16.00 KB           0 B             2  
                                             aten::full         0.10%      12.117us         1.12%     139.603us      69.802us       0.000us         0.00%       3.200us       1.600us           0 B           0 B     776.00 KB           0 B             2  
                                  cudaDeviceSynchronize         0.10%      11.922us         0.10%      11.922us       5.961us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                         aten::_to_copy         0.09%      11.399us         0.62%      77.151us      38.575us       0.000us         0.00%       4.864us       2.432us           4 B           0 B         512 B           0 B             2  
                                    aten::empty_strided         0.09%      11.033us         0.09%      11.033us       5.516us       0.000us         0.00%       0.000us       0.000us           4 B           4 B         512 B         512 B             2  
                              aten::_local_scalar_dense         0.07%       9.323us         0.17%      21.767us      21.767us       1.568us         0.02%       1.568us       1.568us           0 B           0 B           0 B           0 B             1  
                                        cudaEventRecord         0.07%       8.251us         0.07%       8.251us       1.375us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             6  
                                            aten::zero_         0.06%       7.170us         0.49%      61.373us      30.687us       0.000us         0.00%       3.840us       1.920us           0 B           0 B           0 B           0 B             2  
                                        aten::transpose         0.05%       6.308us         0.08%       9.575us       4.787us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                             aten::_linalg_check_errors         0.05%       5.872us         0.77%      95.862us      95.862us       0.000us         0.00%       6.720us       6.720us           0 B           0 B           0 B        -512 B             1  
                                            aten::clone         0.05%       5.848us         0.32%      40.223us      40.223us       0.000us         0.00%       3.872us       3.872us           0 B           0 B     315.00 KB           0 B             1  
                                       aten::linalg_svd         0.04%       5.191us        68.18%       8.493ms       8.493ms       0.000us         0.00%       7.412ms       7.412ms           0 B           0 B     572.00 KB           0 B             1  
                                               aten::to         0.04%       5.039us         0.66%      82.190us      41.095us       0.000us         0.00%       4.864us       2.432us           4 B           0 B         512 B           0 B             2  
                                       aten::transpose_         0.03%       4.240us         0.06%       7.705us       7.705us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                          aten::softmax         0.03%       4.142us         0.97%     120.604us     120.604us       0.000us         0.00%       7.071us       7.071us           0 B           0 B     388.00 KB           0 B             1  
                                               aten::mT         0.03%       4.051us         0.11%      13.626us       6.813us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             2  
                                             aten::diag         0.03%       3.578us         0.91%     112.989us     112.989us       0.000us         0.00%       4.256us       4.256us           0 B           0 B       8.00 KB           0 B             1  
                                      aten::as_strided_         0.03%       3.465us         0.03%       3.465us       3.465us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                                 detach         0.03%       3.372us         0.03%       3.372us       3.372us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                         aten::diagonal         0.03%       3.342us         0.03%       4.353us       4.353us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                       aten::empty_like         0.03%       3.311us         0.08%      10.400us      10.400us       0.000us         0.00%       0.000us       0.000us           0 B           0 B     315.00 KB           0 B             1  
                                             aten::item         0.02%       2.659us         0.20%      24.426us      24.426us       0.000us         0.00%       1.568us       1.568us           0 B           0 B           0 B           0 B             1  
                                          aten::view_as         0.02%       2.639us         0.04%       4.707us       4.707us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                             aten::view         0.02%       2.068us         0.02%       2.068us       2.068us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
                                           aten::detach         0.01%       1.764us         0.04%       5.136us       5.136us       0.000us         0.00%       0.000us       0.000us           0 B           0 B           0 B           0 B             1  
void at::native::(anonymous namespace)::CatArrayBatc...         0.00%       0.000us         0.00%       0.000us       0.000us       3.520us         0.05%       3.520us       3.520us           0 B           0 B           0 B           0 B             1  
void at::native::vectorized_elementwise_kernel<4, at...         0.00%       0.000us         0.00%       0.000us       0.000us       1.920us         0.03%       1.920us       1.920us           0 B           0 B           0 B           0 B             1  
void at::native::elementwise_kernel<128, 2, at::nati...         0.00%       0.000us         0.00%       0.000us       0.000us       6.208us         0.08%       6.208us       3.104us           0 B           0 B           0 B           0 B             2  
                            copy_info_kernel(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       4.672us         0.06%       4.672us       1.168us           0 B           0 B           0 B           0 B             4  
                                        Memset (Device)         0.00%       0.000us         0.00%       0.000us       0.000us       5.184us         0.07%       5.184us       1.296us           0 B           0 B           0 B           0 B             4  
void geqr2_smem_domino_fast<float, float, 8, 512>(in...         0.00%       0.000us         0.00%       0.000us       0.000us     951.354us        12.70%     951.354us     951.354us           0 B           0 B           0 B           0 B             1  
void batch_eye_kernel<float, 5, 3>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       5.025us         0.07%       5.025us       1.675us           0 B           0 B           0 B           0 B             3  
void setup_vhat_l_kernel<float, 16>(long, long, floa...         0.00%       0.000us         0.00%       0.000us       0.000us       6.880us         0.09%       6.880us       1.720us           0 B           0 B           0 B           0 B             4  
                         volta_sgemm_32x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      23.136us         0.31%      23.136us       7.712us           0 B           0 B           0 B           0 B             3  
void cublasLt::splitKreduce_kernel<32, 16, int, floa...         0.00%       0.000us         0.00%       0.000us       0.000us      15.360us         0.21%      15.360us       2.194us           0 B           0 B           0 B           0 B             7  
void larft_T_64_batch<float>(int, float*, int, long,...         0.00%       0.000us         0.00%       0.000us       0.000us      29.536us         0.39%      29.536us      14.768us           0 B           0 B           0 B           0 B             2  
                         volta_sgemm_32x32_sliced1x4_nn         0.00%       0.000us         0.00%       0.000us       0.000us      57.439us         0.77%      57.439us       6.382us           0 B           0 B           0 B           0 B             9  
                         volta_sgemm_64x32_sliced1x4_tn         0.00%       0.000us         0.00%       0.000us       0.000us      18.494us         0.25%      18.494us       9.247us           0 B           0 B           0 B           0 B             2  
void reset_lowerA_kernel<float, 256>(long, float con...         0.00%       0.000us         0.00%       0.000us       0.000us       1.952us         0.03%       1.952us       1.952us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage1<float, float, 8>(long, long,...         0.00%       0.000us         0.00%       0.000us       0.000us       4.095us         0.05%       4.095us       4.095us           0 B           0 B           0 B           0 B             1  
void batch_FnrmA_stage2<float, 8>(long, float*, long...         0.00%       0.000us         0.00%       0.000us       0.000us       3.745us         0.05%       3.745us       3.745us           0 B           0 B           0 B           0 B             1  
                       Memcpy DtoH (Device -> Pageable)         0.00%       0.000us         0.00%       0.000us       0.000us      15.809us         0.21%      15.809us       1.437us           0 B           0 B           0 B           0 B            11  
void lascl_kernel<float, float, 8>(long, long, float...         0.00%       0.000us         0.00%       0.000us       0.000us       2.464us         0.03%       2.464us       2.464us           0 B           0 B           0 B           0 B             1  
void syevj_parallel_order_set_kernel<512>(long, int*...         0.00%       0.000us         0.00%       0.000us       0.000us      16.448us         0.22%      16.448us       8.224us           0 B           0 B           0 B           0 B             2  
void offA_stage1<float, float, 5, 3>(long, long, flo...         0.00%       0.000us         0.00%       0.000us       0.000us      23.618us         0.32%      23.618us       2.952us           0 B           0 B           0 B           0 B             8  
            void offA_stage2<float, 5, 3>(long, float*)         0.00%       0.000us         0.00%       0.000us       0.000us      12.256us         0.16%      12.256us       1.532us           0 B           0 B           0 B           0 B             8  
void gesvdbj_batch_32x16<float, float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us       4.043ms        53.99%       4.043ms      38.504us           0 B           0 B           0 B           0 B           105  
void svd_column_rotate_batch<float, 5, 3>(long, int ...         0.00%       0.000us         0.00%       0.000us       0.000us       1.329ms        17.74%       1.329ms       6.327us           0 B           0 B           0 B           0 B           210  
void svd_row_rotate_batch_32x16<float>(long, int con...         0.00%       0.000us         0.00%       0.000us       0.000us     800.114us        10.68%     800.114us       7.620us           0 B           0 B           0 B           0 B           105  
void gesvdj_diagonal_kernel<float, float, 256>(long,...         0.00%       0.000us         0.00%       0.000us       0.000us       1.728us         0.02%       1.728us       1.728us           0 B           0 B           0 B           0 B             1  
void svd_col_scale_kernel<float, 256>(long, long, fl...         0.00%       0.000us         0.00%       0.000us       0.000us       2.016us         0.03%       2.016us       2.016us           0 B           0 B           0 B           0 B             1  
                void pegasus_set_identy<128>(int, int*)         0.00%       0.000us         0.00%       0.000us       0.000us       1.312us         0.02%       1.312us       1.312us           0 B           0 B           0 B           0 B             1  
void pegasus_sortsign_by_key_local_core<float, 256, ...         0.00%       0.000us         0.00%       0.000us       0.000us       3.296us         0.04%       3.296us       3.296us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_localscan_core<256, 4>(int, i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.784us         0.04%       2.784us       2.784us           0 B           0 B           0 B           0 B             1  
void pegasusIinclusive_scan_domino_v1_core<256, 4>(i...         0.00%       0.000us         0.00%       0.000us       0.000us       2.848us         0.04%       2.848us       2.848us           0 B           0 B           0 B           0 B             1  
