company,page,k,rmse
Barclays,7,130,0.7933811275710789
Barclays,7,133,0.7933811275710789
Barclays,7,136,0.7933811275710789
Barclays,7,139,0.7933811275710789
Barclays,7,142,0.7933811275710789
Barclays,7,145,0.7933811275710789
Barclays,7,148,0.7933811275710789
Barclays,7,152,0.7933811275710789
Barclays,7,155,0.7933811275710789
Barclays,7,158,0.7933811275710789
Barclays,7,161,0.7933811275710789
Barclays,7,164,0.7933811275710789
Barclays,7,167,0.7933811275710789
Barclays,7,170,0.7933811275710789
Barclays,7,173,0.7933811275710789
Barclays,7,176,0.7933811275710789
Barclays,7,179,0.7933811275710789
Barclays,7,182,0.7933811275710789
Barclays,7,185,0.7933811275710789
Barclays,7,188,0.7933811275710789
Barclays,7,191,0.7933811275710789
Barclays,7,194,0.7933811275710789
Barclays,7,197,0.7933811275710789
Barclays,7,200,0.7933811275710789
Barclays,7,203,0.7933811275710789
Barclays,7,206,0.7933811275710789
Barclays,7,209,0.7933811275710789
Barclays,7,212,0.7933811275710789
Barclays,7,215,0.7933811275710789
Barclays,7,218,0.7933811275710789
Barclays,7,221,0.7933811275710789
Barclays,7,224,0.7933811275710789
Barclays,7,227,0.7933811275710789
Barclays,7,230,0.7933811275710789
Barclays,7,233,0.7933811275710789
Barclays,7,236,0.7933811275710789
Barclays,7,239,0.7933811275710789
Barclays,7,242,0.7933811275710789
Barclays,7,245,0.7933811275710789
Barclays,7,248,0.7933811275710789
Barclays,7,251,0.7933811275710789
Barclays,7,254,0.7933811275710789
Barclays,7,257,0.7933811275710789
Barclays,7,260,0.7933811275710789
Barclays,7,263,0.7933811275710789
Barclays,7,266,0.7933811275710789
Barclays,7,269,0.7933811275710789
Barclays,7,272,0.7933811275710789
Barclays,7,275,0.7933811275710789
Barclays,7,278,0.7933811275710789
Barclays,7,281,0.7933811275710789
Barclays,7,284,0.7933811275710789
Barclays,7,287,0.7933811275710789
Barclays,7,290,0.7933811275710789
Barclays,7,293,0.7933811275710789
Barclays,7,296,0.7933811275710789
Barclays,7,300,0.7933811275710789
Barclays,8,1,0.7629248236829523
Barclays,8,4,0.8015549109727693
Barclays,8,7,0.8816835726563195
Barclays,8,10,0.89815650296692
Barclays,8,13,0.8780246917554616
Barclays,8,16,4.124043695980488
Barclays,8,19,1.7954154594599856
Barclays,8,22,0.9964141505659316
Barclays,8,25,1.0832522884667362
Barclays,8,28,1.9990768189000063
Barclays,8,31,0.9007016629951259
Barclays,8,34,1.0145469869883486
Barclays,8,37,0.8517162810721889
Barclays,8,40,0.7658319287844707
Barclays,8,43,2.3148588437069324
Barclays,8,46,0.837343189534766
Barclays,8,49,1.1551612442322
Barclays,8,52,0.8262938486779374
Barclays,8,55,1.015464941728169
Barclays,8,58,0.7862454452411857
Barclays,8,61,0.9336001976704456
Barclays,8,64,0.7650848550753703
Barclays,8,67,0.7622910747506945
Barclays,8,70,0.7937461001943804
Barclays,8,73,0.7715303180388419
Barclays,8,76,0.7628847803437915
Barclays,8,79,0.8041364677357425
Barclays,8,82,0.7289093125073197
Barclays,8,85,0.7393097808009141
Barclays,8,88,0.8279712875650836
Barclays,8,91,0.7515014866035309
Barclays,8,94,0.7616930511059857
Barclays,8,97,0.8461431501237846
Barclays,8,100,0.7776283228558796
Barclays,8,103,0.7996920785396007
Barclays,8,106,0.9283396665937147
Barclays,8,109,0.7776646798099589
Barclays,8,112,0.9276892844343252
Barclays,8,115,1.0050332743447903
Barclays,8,118,0.7727562490705423
Barclays,8,121,0.7542222355091903
Barclays,8,124,1.1817738408589098
Barclays,8,127,0.7647780048834502
Barclays,8,130,0.7647780048834502
Barclays,8,133,0.7647780048834502
Barclays,8,136,0.7647780048834502
Barclays,8,139,0.7647780048834502
Barclays,8,142,0.7647780048834502
Barclays,8,145,0.7647780048834502
Barclays,8,148,0.7647780048834502
Barclays,8,152,0.7647780048834502
Barclays,8,155,0.7647780048834502
Barclays,8,158,0.7647780048834502
Barclays,8,161,0.7647780048834502
Barclays,8,164,0.7647780048834502
Barclays,8,167,0.7647780048834502
Barclays,8,170,0.7647780048834502
Barclays,8,173,0.7647780048834502
Barclays,8,176,0.7647780048834502
Barclays,8,179,0.7647780048834502
Barclays,8,182,0.7647780048834502
Barclays,8,185,0.7647780048834502
Barclays,8,188,0.7647780048834502
Barclays,8,191,0.7647780048834502
Barclays,8,194,0.7647780048834502
Barclays,8,197,0.7647780048834502
Barclays,8,200,0.7647780048834502
Barclays,8,203,0.7647780048834502
Barclays,8,206,0.7647780048834502
Barclays,8,209,0.7647780048834502
Barclays,8,212,0.7647780048834502
Barclays,8,215,0.7647780048834502
Barclays,8,218,0.7647780048834502
Barclays,8,221,0.7647780048834502
Barclays,8,224,0.7647780048834502
Barclays,8,227,0.7647780048834502
Barclays,8,230,0.7647780048834502
Barclays,8,233,0.7647780048834502
Barclays,8,236,0.7647780048834502
Barclays,8,239,0.7647780048834502
Barclays,8,242,0.7647780048834502
Barclays,8,245,0.7647780048834502
Barclays,8,248,0.7647780048834502
Barclays,8,251,0.7647780048834502
Barclays,8,254,0.7647780048834502
Barclays,8,257,0.7647780048834502
Barclays,8,260,0.7647780048834502
