company,page,method,k,rmse
DWS,20,method_1,77,0.14107501797729102
DWS,20,method_1,80,0.1355696812505673
DWS,20,method_1,83,0.115644110965641
DWS,20,method_1,86,0.10027979822731407
DWS,20,method_1,89,0.1000956317348041
DWS,20,method_1,92,0.07750449816689582
DWS,20,method_1,95,0.07189304520069553
DWS,20,method_1,98,0.06877760522057831
DWS,20,method_1,101,0.06248367808507583
DWS,20,method_1,104,0.05971140282238224
DWS,20,method_1,107,0.0569407134549227
DWS,20,method_1,110,0.051810252177438725
DWS,20,method_1,113,0.04950037023675373
DWS,20,method_1,116,0.038633409400187016
DWS,20,method_1,119,0.030049884322834473
DWS,20,method_1,122,0.01921612390758666
DWS,20,method_1,125,0.01459180118728902
DWS,20,method_1,128,1.53924242573797e-05
DWS,20,method_1,131,1.53924242573797e-05
DWS,20,method_1,134,1.53924242573797e-05
DWS,20,method_1,137,1.53924242573797e-05
DWS,20,method_1,140,1.53924242573797e-05
DWS,20,method_1,143,1.53924242573797e-05
DWS,20,method_1,146,1.53924242573797e-05
DWS,20,method_1,150,1.53924242573797e-05
DWS,20,method_2,1,0.8194701719683133
DWS,20,method_2,4,0.6180872807270957
DWS,20,method_2,7,0.5354927576476117
DWS,20,method_2,10,0.5102552888084028
DWS,20,method_2,13,0.47100112450364495
DWS,20,method_2,16,0.45590374531080785
DWS,20,method_2,19,0.40801620841054564
DWS,20,method_2,22,0.38264497720474067
DWS,20,method_2,25,0.3618124963770475
DWS,20,method_2,28,0.3412046872651183
DWS,20,method_2,31,0.32262214810792805
DWS,20,method_2,34,0.29837583080281066
DWS,20,method_2,37,0.2914256945980458
DWS,20,method_2,40,0.2841618622850495
DWS,20,method_2,43,0.2788269643378474
DWS,20,method_2,46,0.2692600153109547
DWS,20,method_2,49,0.26113438959224494
DWS,20,method_2,52,0.2516566182425852
DWS,20,method_2,55,0.23644048770463497
DWS,20,method_2,58,0.23377643271113338
DWS,20,method_2,61,0.2011684362137787
DWS,20,method_2,64,0.1923368527491718
DWS,20,method_2,67,0.19288014783615323
DWS,20,method_2,70,0.18483236739005637
DWS,20,method_2,73,0.17424300148349245
DWS,20,method_2,77,0.16287761942073173
DWS,20,method_2,80,0.1554875142304624
DWS,20,method_2,83,0.13602171241898017
DWS,20,method_2,86,0.12084525556103393
DWS,20,method_2,89,0.11702850335212499
DWS,20,method_2,92,0.09503481708781014
DWS,20,method_2,95,0.08830792997042558
DWS,20,method_2,98,0.08318215343118368
DWS,20,method_2,101,0.07549427871613588
DWS,20,method_2,104,0.07126455744169789
DWS,20,method_2,107,0.06685551345547888
DWS,20,method_2,110,0.0608653969993458
DWS,20,method_2,113,0.05750992051579584
DWS,20,method_2,116,0.046402607321608016
DWS,20,method_2,119,0.03602092829044162
DWS,20,method_2,122,0.02501681439713808
DWS,20,method_2,125,0.017957649645498237
DWS,20,method_2,128,2.8726176957580905e-05
DWS,20,method_2,131,2.8726176957580905e-05
DWS,20,method_2,134,2.8726176957580905e-05
DWS,20,method_2,137,2.8726176957580905e-05
DWS,20,method_2,140,2.8726176957580905e-05
DWS,20,method_2,143,2.8726176957580905e-05
DWS,20,method_2,146,2.8726176957580905e-05
DWS,20,method_2,150,2.8726176957580905e-05
DWS,20,method_3,1,0.7716014837633256
DWS,20,method_3,4,0.5803111106687673
DWS,20,method_3,7,0.5075393502949674
DWS,20,method_3,10,0.4838760892259097
DWS,20,method_3,13,0.4553368569560761
DWS,20,method_3,16,0.44303286894768906
DWS,20,method_3,19,0.4118940126709158
DWS,20,method_3,22,0.3909620614788661
DWS,20,method_3,25,0.36085146451763267
DWS,20,method_3,28,0.35117734656064437
DWS,20,method_3,31,0.34012368407560895
DWS,20,method_3,34,0.3201911485974886
DWS,20,method_3,37,0.3152622188309777
DWS,20,method_3,40,0.30363967157053917
DWS,20,method_3,43,0.2962310699505285
DWS,20,method_3,46,0.2913557803838718
DWS,20,method_3,49,0.2834342925317044
DWS,20,method_3,52,0.2750447355756404
DWS,20,method_3,55,0.2698263130140848
DWS,20,method_3,58,0.265945696809001
DWS,20,method_3,61,0.2477280881647771
DWS,20,method_3,64,0.241210622446151
DWS,20,method_3,67,0.2419349673400815
DWS,20,method_3,70,0.23660546708767496
DWS,20,method_3,73,0.2252757173874447
DWS,20,method_3,77,0.22062915412523285
DWS,20,method_3,80,0.21624372284730634
DWS,20,method_3,83,0.20528209462279703
DWS,20,method_3,86,0.2006695156701741
DWS,20,method_3,89,0.19920574311422856
DWS,20,method_3,92,0.18978654950831889
DWS,20,method_3,95,0.18540610763193924
DWS,20,method_3,98,0.18318669472351043
DWS,20,method_3,101,0.17846140885981443
DWS,20,method_3,104,0.17564892056939216
DWS,20,method_3,107,0.1708703650760732
DWS,20,method_3,110,0.167915684024183
DWS,20,method_3,113,0.16608091075990838
DWS,20,method_3,116,0.1577700735649545
DWS,20,method_3,119,0.15360259878737592
DWS,20,method_3,122,0.15045505528979447
DWS,20,method_3,125,0.14643204216075134
DWS,20,method_3,128,0.1432938941469206
DWS,20,method_3,131,0.1335047442562133
DWS,20,method_3,134,0.12563855855859002
DWS,20,method_3,137,0.1201544443434377
DWS,20,method_3,140,0.11457794529955125
DWS,20,method_3,143,0.10722476848963708
DWS,20,method_3,146,0.099930577030101
DWS,20,method_3,150,0.09285095952434075
DWS,20,method_4,1,0.8135002280630617
DWS,20,method_4,4,0.5837062645365353
DWS,20,method_4,7,0.45849338828059255
DWS,20,method_4,10,0.4083651881688196
DWS,20,method_4,13,0.35704542705051334
DWS,20,method_4,16,0.31802209224143474
DWS,20,method_4,19,0.28212414614465126
DWS,20,method_4,22,0.2646740995672683
DWS,20,method_4,25,0.2531306295462558
DWS,20,method_4,28,0.2370085936211269
DWS,20,method_4,31,0.21724179750819803
DWS,20,method_4,34,0.20505053747681953
DWS,20,method_4,37,0.19612401570494115
DWS,20,method_4,40,0.1877589817211054
DWS,20,method_4,43,0.17897320787200827
DWS,20,method_4,46,0.16872289687860292
DWS,20,method_4,49,0.16208938169730847
DWS,20,method_4,52,0.15350924114150255
DWS,20,method_4,55,0.14464866333542042
DWS,20,method_4,58,0.13710033666187488
DWS,20,method_4,61,0.1253700167158806
DWS,20,method_4,64,0.11943328451227031
DWS,20,method_4,67,0.11394467035709521
DWS,20,method_4,70,0.10738434192112409
DWS,20,method_4,73,0.1001833108849913
DWS,20,method_4,77,0.08833358337478357
DWS,20,method_4,80,0.08192715585567965
DWS,20,method_4,83,0.07558991749203778
DWS,20,method_4,86,0.0705786341682933
DWS,20,method_4,89,0.06367255961918729
DWS,20,method_4,92,0.057065823661604655
DWS,20,method_4,95,0.05261971049505679
DWS,20,method_4,98,0.047899674556437566
DWS,20,method_4,101,0.043237142801267336
DWS,20,method_4,104,0.03952968706132623
DWS,20,method_4,107,0.035635518164715864
DWS,20,method_4,110,0.03236131002600224
DWS,20,method_4,113,0.029544195042915514
DWS,20,method_4,116,0.025887317830284917
DWS,20,method_4,119,0.019927876435145018
DWS,20,method_4,122,0.016043178056619267
DWS,20,method_4,125,0.010473654835336075
DWS,20,method_4,128,2.1280480741475945e-05
DWS,20,method_4,131,2.1280480741475945e-05
DWS,20,method_4,134,2.1280480741475945e-05
DWS,20,method_4,137,2.1280480741475945e-05
DWS,20,method_4,140,2.1280480741475945e-05
DWS,20,method_4,143,2.1280480741475945e-05
DWS,20,method_4,146,2.1280480741475945e-05
DWS,20,method_4,150,2.1280480741475945e-05
DWS,21,method_1,1,0.5309079834668124
DWS,21,method_1,4,0.45320253256693377
DWS,21,method_1,7,0.4548701496059889
DWS,21,method_1,10,0.4314815118486133
DWS,21,method_1,13,0.3827502610002671
DWS,21,method_1,16,0.37734266517855747
DWS,21,method_1,19,0.36161402549804933
DWS,21,method_1,22,0.35022905466938403
DWS,21,method_1,25,0.3314455481601585
DWS,21,method_1,28,0.3240171823078099
DWS,21,method_1,31,0.32735333131270505
DWS,21,method_1,34,0.32803523443322835
DWS,21,method_1,37,0.3399372760084674
DWS,21,method_1,40,0.3345922661513817
DWS,21,method_1,43,0.3308800197285004
DWS,21,method_1,46,0.33850674504030265
DWS,21,method_1,49,0.3338376677385536
DWS,21,method_1,52,0.2953612955968752
DWS,21,method_1,55,0.2769842459674727
DWS,21,method_1,58,0.2487482082877348
DWS,21,method_1,61,0.24498198337778218
DWS,21,method_1,64,0.23588323756568463
DWS,21,method_1,67,0.20939736360173392
DWS,21,method_1,70,0.2014915747967483
DWS,21,method_1,73,0.1814336433445722
DWS,21,method_1,77,0.15364326074985965
DWS,21,method_1,80,0.128911645438277
DWS,21,method_1,83,0.11602547128731895
DWS,21,method_1,86,0.10969549453945004
DWS,21,method_1,89,0.10818220575295641
DWS,21,method_1,92,0.10293271300125126
DWS,21,method_1,95,0.1002633512105276
DWS,21,method_1,98,0.09423099927980516
DWS,21,method_1,101,0.08644828153594349
DWS,21,method_1,104,0.07572579654551347
DWS,21,method_1,107,0.06446780990261228
DWS,21,method_1,110,0.060352301513495785
DWS,21,method_1,113,0.04880155839644877
DWS,21,method_1,116,0.03496085184762488
DWS,21,method_1,119,0.029755225226244252
DWS,21,method_1,122,0.01984680341756175
DWS,21,method_1,125,0.018329287491801554
DWS,21,method_1,128,1.1931350264689367e-05
DWS,21,method_1,131,1.1931350264689367e-05
DWS,21,method_1,134,1.1931350264689367e-05
DWS,21,method_1,137,1.1931350264689367e-05
DWS,21,method_1,140,1.1931350264689367e-05
DWS,21,method_1,143,1.1931350264689367e-05
DWS,21,method_1,146,1.1931350264689367e-05
DWS,21,method_1,150,1.1931350264689367e-05
DWS,21,method_2,1,0.8081366259145928
DWS,21,method_2,4,0.5817842653946808
DWS,21,method_2,7,0.5341121358544083
DWS,21,method_2,10,0.5074534648350914
DWS,21,method_2,13,0.4596313220507459
DWS,21,method_2,16,0.44462475651352423
DWS,21,method_2,19,0.41784167329479627
DWS,21,method_2,22,0.40357554444731014
DWS,21,method_2,25,0.3857726721009572
DWS,21,method_2,28,0.37553289167515136
DWS,21,method_2,31,0.3686549903729788
DWS,21,method_2,34,0.36346601575257653
DWS,21,method_2,37,0.3704658152986539
DWS,21,method_2,40,0.36448733306930886
DWS,21,method_2,43,0.36052751416504797
DWS,21,method_2,46,0.3636802921784914
DWS,21,method_2,49,0.35583092502108665
DWS,21,method_2,52,0.3189512308756674
DWS,21,method_2,55,0.30296643603782364
DWS,21,method_2,58,0.2764116123761889
DWS,21,method_2,61,0.2707715686403716
DWS,21,method_2,64,0.2611399471474697
DWS,21,method_2,67,0.23677878298283273
DWS,21,method_2,70,0.22831292061043285
DWS,21,method_2,73,0.20764991547460077
DWS,21,method_2,77,0.18004284603230142
DWS,21,method_2,80,0.15574090470547078
DWS,21,method_2,83,0.14200384614410128
DWS,21,method_2,86,0.13248608262271444
DWS,21,method_2,89,0.12890454650002675
DWS,21,method_2,92,0.12257725604877245
DWS,21,method_2,95,0.11885180762764622
DWS,21,method_2,98,0.109974605856724
DWS,21,method_2,101,0.10057303371489622
DWS,21,method_2,104,0.08968517271021959
DWS,21,method_2,107,0.0779811810919471
DWS,21,method_2,110,0.07160634601002856
DWS,21,method_2,113,0.058594592382319906
DWS,21,method_2,116,0.044561481718226596
DWS,21,method_2,119,0.03797964187898567
DWS,21,method_2,122,0.027477618899512335
DWS,21,method_2,125,0.0229527027011084
DWS,21,method_2,128,2.2292122533119545e-05
DWS,21,method_2,131,2.2292122533119545e-05
DWS,21,method_2,134,2.2292122533119545e-05
DWS,21,method_2,137,2.2292122533119545e-05
DWS,21,method_2,140,2.2292122533119545e-05
DWS,21,method_2,143,2.2292122533119545e-05
DWS,21,method_2,146,2.2292122533119545e-05
DWS,21,method_2,150,2.2292122533119545e-05
DWS,21,method_3,1,0.7470114191158004
DWS,21,method_3,4,0.5543540189575319
DWS,21,method_3,7,0.49814268129737627
DWS,21,method_3,10,0.465585433506149
DWS,21,method_3,13,0.43908015648395177
DWS,21,method_3,16,0.4210590173966566
DWS,21,method_3,19,0.4013553551068541
DWS,21,method_3,22,0.3955528350565125
DWS,21,method_3,25,0.37998656518629187
DWS,21,method_3,28,0.3738630211815285
DWS,21,method_3,31,0.3715699542647646
DWS,21,method_3,34,0.37243932744243563
DWS,21,method_3,37,0.37788570735718113
DWS,21,method_3,40,0.37300067956785876
DWS,21,method_3,43,0.36798227042074594
DWS,21,method_3,46,0.37066119326441677
DWS,21,method_3,49,0.3645289225453572
DWS,21,method_3,52,0.3401385385372652
DWS,21,method_3,55,0.3242726753780276
DWS,21,method_3,58,0.3093876274075491
DWS,21,method_3,61,0.298782108457565
DWS,21,method_3,64,0.29125735520161117
DWS,21,method_3,67,0.2781053131271762
DWS,21,method_3,70,0.2702435504625195
DWS,21,method_3,73,0.25810902340722774
DWS,21,method_3,77,0.24222815163363123
DWS,21,method_3,80,0.22946437468669753
DWS,21,method_3,83,0.21957125550045373
DWS,21,method_3,86,0.21654068042656147
DWS,21,method_3,89,0.2129604803674349
DWS,21,method_3,92,0.2105500871852145
DWS,21,method_3,95,0.20638270065292957
DWS,21,method_3,98,0.20064255662242025
DWS,21,method_3,101,0.19599684579002294
DWS,21,method_3,104,0.18753089778571547
DWS,21,method_3,107,0.18115819966844968
DWS,21,method_3,110,0.17528377256613087
DWS,21,method_3,113,0.1722861716488513
DWS,21,method_3,116,0.16911623135766243
DWS,21,method_3,119,0.16481582728318286
DWS,21,method_3,122,0.15936035268586138
DWS,21,method_3,125,0.1565354808580432
DWS,21,method_3,128,0.15335620147378612
DWS,21,method_3,131,0.14510814479335835
DWS,21,method_3,134,0.13645932177538356
DWS,21,method_3,137,0.12818479095408825
DWS,21,method_3,140,0.12354517678722492
DWS,21,method_3,143,0.11784041213273432
DWS,21,method_3,146,0.10978136387540222
DWS,21,method_3,150,0.1012857464252465
DWS,21,method_4,1,0.802696152555215
DWS,21,method_4,4,0.5441435478916623
DWS,21,method_4,7,0.4409072164480187
DWS,21,method_4,10,0.39971164313084123
DWS,21,method_4,13,0.3562107698827296
DWS,21,method_4,16,0.33139873568943556
DWS,21,method_4,19,0.30366565563262193
DWS,21,method_4,22,0.28428228609754913
DWS,21,method_4,25,0.2703953558372331
DWS,21,method_4,28,0.25716002005860994
DWS,21,method_4,31,0.2382026713621282
DWS,21,method_4,34,0.2229159327330702
DWS,21,method_4,37,0.21434059402510264
DWS,21,method_4,40,0.20333793378789772
DWS,21,method_4,43,0.19562143659832673
DWS,21,method_4,46,0.18371113956421228
DWS,21,method_4,49,0.17356712286115475
DWS,21,method_4,52,0.1613919612217716
DWS,21,method_4,55,0.15531406825140778
DWS,21,method_4,58,0.14554516019863692
DWS,21,method_4,61,0.1381699051135
DWS,21,method_4,64,0.13210528683532027
DWS,21,method_4,67,0.12676872585275167
DWS,21,method_4,70,0.12139431827287712
DWS,21,method_4,73,0.11244473557083645
DWS,21,method_4,77,0.10165323917203502
DWS,21,method_4,80,0.09338646468657277
DWS,21,method_4,83,0.08669111154547281
DWS,21,method_4,86,0.07852090356441617
DWS,21,method_4,89,0.0740879333181701
DWS,21,method_4,92,0.0698065900516404
DWS,21,method_4,95,0.06631816826909626
DWS,21,method_4,98,0.058910921091013584
DWS,21,method_4,101,0.05332022380988248
DWS,21,method_4,104,0.04939824901227508
DWS,21,method_4,107,0.04463185713803225
DWS,21,method_4,110,0.03922023152462744
DWS,21,method_4,113,0.03281094999270599
DWS,21,method_4,116,0.02778677960997194
DWS,21,method_4,119,0.023710234272833346
DWS,21,method_4,122,0.01903399258508917
DWS,21,method_4,125,0.013836869510496666
DWS,21,method_4,128,1.5280322013071934e-05
DWS,21,method_4,131,1.5280322013071934e-05
DWS,21,method_4,134,1.5280322013071934e-05
DWS,21,method_4,137,1.5280322013071934e-05
DWS,21,method_4,140,1.5280322013071934e-05
DWS,21,method_4,143,1.5280322013071934e-05
DWS,21,method_4,146,1.5280322013071934e-05
DWS,21,method_4,150,1.5280322013071934e-05
DWS,22,method_1,1,0.5175065033626142
DWS,22,method_1,4,0.43901499757961127
DWS,22,method_1,7,0.38840759489452553
DWS,22,method_1,10,0.37816879781458107
DWS,22,method_1,13,0.3763012063697952
DWS,22,method_1,16,0.3516556122937872
DWS,22,method_1,19,0.3375662569723433
DWS,22,method_1,22,0.32827181460934196
DWS,22,method_1,25,0.3003484615171223
DWS,22,method_1,28,0.2939483060904894
DWS,22,method_1,31,0.2810268517923317
DWS,22,method_1,34,0.265422144550381
DWS,22,method_1,37,0.25657579808335107
DWS,22,method_1,40,0.24043707749357118
DWS,22,method_1,43,0.21871434716011426
DWS,22,method_1,46,0.22151599366089708
DWS,22,method_1,49,0.2065396605739049
DWS,22,method_1,52,0.19881740537997003
DWS,22,method_1,55,0.1856382961091019
DWS,22,method_1,58,0.18606894740052815
DWS,22,method_1,61,0.181766783199719
DWS,22,method_1,64,0.17989444222477152
DWS,22,method_1,67,0.17800538522838869
DWS,22,method_1,70,0.16562988924932076
DWS,22,method_1,73,0.142402195414223
DWS,22,method_1,77,0.14045647818998552
DWS,22,method_1,80,0.13027357956581348
DWS,22,method_1,83,0.12856274933423506
DWS,22,method_1,86,0.12004910272998784
DWS,22,method_1,89,0.11420644606524318
DWS,22,method_1,92,0.10223359249211877
DWS,22,method_1,95,0.09623361619111605
DWS,22,method_1,98,0.09173478552001947
DWS,22,method_1,101,0.05649513692485432
DWS,22,method_1,104,0.05428526993380952
DWS,22,method_1,107,0.04869845600952062
DWS,22,method_1,110,0.0457779720199102
DWS,22,method_1,113,0.03855758960903804
DWS,22,method_1,116,0.028703091851413606
DWS,22,method_1,119,0.02202019814939136
DWS,22,method_1,122,0.019066893010357883
DWS,22,method_1,125,0.010062371300697771
DWS,22,method_1,128,1.3408284356175336e-05
DWS,22,method_1,131,1.3408284356175336e-05
DWS,22,method_1,134,1.3408284356175336e-05
DWS,22,method_1,137,1.3408284356175336e-05
DWS,22,method_1,140,1.3408284356175336e-05
DWS,22,method_1,143,1.3408284356175336e-05
DWS,22,method_1,146,1.3408284356175336e-05
DWS,22,method_1,150,1.3408284356175336e-05
DWS,22,method_2,1,0.7824018684201097
DWS,22,method_2,4,0.5559696132710299
DWS,22,method_2,7,0.4799086791871705
DWS,22,method_2,10,0.43960363999945906
DWS,22,method_2,13,0.4265969447491193
DWS,22,method_2,16,0.40538245098532366
DWS,22,method_2,19,0.3916115993803241
DWS,22,method_2,22,0.3760182113917391
DWS,22,method_2,25,0.348354631363472
DWS,22,method_2,28,0.3382341914743236
DWS,22,method_2,31,0.32325681499853226
DWS,22,method_2,34,0.3034207904366711
DWS,22,method_2,37,0.2932258967098074
DWS,22,method_2,40,0.2740628039106583
DWS,22,method_2,43,0.25486070358261104
DWS,22,method_2,46,0.2540788311362951
DWS,22,method_2,49,0.23754283653200814
DWS,22,method_2,52,0.2289966076933206
DWS,22,method_2,55,0.21635282639119566
DWS,22,method_2,58,0.2127406664347427
DWS,22,method_2,61,0.20745941646679023
DWS,22,method_2,64,0.2041666288412306
DWS,22,method_2,67,0.20054825490078584
DWS,22,method_2,70,0.18805810483179783
DWS,22,method_2,73,0.1647664736424698
DWS,22,method_2,77,0.16033518788457093
DWS,22,method_2,80,0.1503704073816053
DWS,22,method_2,83,0.14555122310316454
DWS,22,method_2,86,0.13514166443586087
DWS,22,method_2,89,0.1267037144502858
DWS,22,method_2,92,0.11485816365242199
DWS,22,method_2,95,0.10680973339772368
DWS,22,method_2,98,0.10122495553708803
DWS,22,method_2,101,0.06894551557877174
DWS,22,method_2,104,0.06522603753527584
DWS,22,method_2,107,0.058917989869456885
DWS,22,method_2,110,0.054678901735243354
DWS,22,method_2,113,0.04703320687032118
DWS,22,method_2,116,0.035724855984595016
DWS,22,method_2,119,0.028339624747998844
DWS,22,method_2,122,0.0235844984616946
DWS,22,method_2,125,0.012894307868489246
DWS,22,method_2,128,2.4995251532181602e-05
DWS,22,method_2,131,2.4995251532181602e-05
DWS,22,method_2,134,2.4995251532181602e-05
DWS,22,method_2,137,2.4995251532181602e-05
DWS,22,method_2,140,2.4995251532181602e-05
DWS,22,method_2,143,2.4995251532181602e-05
DWS,22,method_2,146,2.4995251532181602e-05
DWS,22,method_2,150,2.4995251532181602e-05
DWS,22,method_3,1,0.7403852617693688
DWS,22,method_3,4,0.518992376107852
DWS,22,method_3,7,0.4672892562489931
DWS,22,method_3,10,0.43785976528016457
DWS,22,method_3,13,0.41116137341415676
DWS,22,method_3,16,0.392133729479806
DWS,22,method_3,19,0.3787445316989816
DWS,22,method_3,22,0.3743755929887964
DWS,22,method_3,25,0.3527008079650968
DWS,22,method_3,28,0.3487968981761046
DWS,22,method_3,31,0.34172281455228687
DWS,22,method_3,34,0.32980046909299776
DWS,22,method_3,37,0.32232681635243193
DWS,22,method_3,40,0.30882059659589883
DWS,22,method_3,43,0.2958186278992294
DWS,22,method_3,46,0.29403714021675204
DWS,22,method_3,49,0.2835905812881844
DWS,22,method_3,52,0.2740352575979789
DWS,22,method_3,55,0.2695792494577662
DWS,22,method_3,58,0.26554799941021806
DWS,22,method_3,61,0.25583524985850825
DWS,22,method_3,64,0.25486667169173927
DWS,22,method_3,67,0.2515952792274286
DWS,22,method_3,70,0.2432946724454627
DWS,22,method_3,73,0.22900268509358562
DWS,22,method_3,77,0.2259008451663309
DWS,22,method_3,80,0.21978887477868175
DWS,22,method_3,83,0.21828247028757983
DWS,22,method_3,86,0.21049385337195234
DWS,22,method_3,89,0.2051030242066192
DWS,22,method_3,92,0.1959546308119352
DWS,22,method_3,95,0.1900692772299637
DWS,22,method_3,98,0.18568724706280015
DWS,22,method_3,101,0.16987619067191942
DWS,22,method_3,104,0.16714282384576226
DWS,22,method_3,107,0.16403434096390573
DWS,22,method_3,110,0.16022484273575952
DWS,22,method_3,113,0.15669716917110374
DWS,22,method_3,116,0.15110880302644455
DWS,22,method_3,119,0.14726580090742591
DWS,22,method_3,122,0.14455715530516403
DWS,22,method_3,125,0.13803354288236286
DWS,22,method_3,128,0.13355139125115764
DWS,22,method_3,131,0.12535611981617684
DWS,22,method_3,134,0.11503237384752084
DWS,22,method_3,137,0.11071568511423745
DWS,22,method_3,140,0.10326951379139597
DWS,22,method_3,143,0.09740748399895198
DWS,22,method_3,146,0.0923388497712424
DWS,22,method_3,150,0.08657140680881194
DWS,22,method_4,1,0.7780214633570982
DWS,22,method_4,4,0.5254151147076338
DWS,22,method_4,7,0.42150657251837953
DWS,22,method_4,10,0.3522984153692704
DWS,22,method_4,13,0.3205625492738008
DWS,22,method_4,16,0.30236557284924803
DWS,22,method_4,19,0.28718805554359556
DWS,22,method_4,22,0.2656258081061124
DWS,22,method_4,25,0.24598872505989527
DWS,22,method_4,28,0.22902688259694337
DWS,22,method_4,31,0.21468566765055014
DWS,22,method_4,34,0.19452783472363963
DWS,22,method_4,37,0.18363632431304422
DWS,22,method_4,40,0.1697665651999347
DWS,22,method_4,43,0.16246304921097834
DWS,22,method_4,46,0.15329968564920732
DWS,22,method_4,49,0.14251590885829724
DWS,22,method_4,52,0.13629480357846996
DWS,22,method_4,55,0.12946134046603722
DWS,22,method_4,58,0.121162042316547
DWS,22,method_4,61,0.11590106169169999
DWS,22,method_4,64,0.11149931992480276
DWS,22,method_4,67,0.10576033529804532
DWS,22,method_4,70,0.1001607166919587
DWS,22,method_4,73,0.09320283915529319
DWS,22,method_4,77,0.08608222754106604
DWS,22,method_4,80,0.0822651509723248
DWS,22,method_4,83,0.0747099708749375
DWS,22,method_4,86,0.06742279135179777
DWS,22,method_4,89,0.05927703793545666
DWS,22,method_4,92,0.05564352589004082
DWS,22,method_4,95,0.049102883620180005
DWS,22,method_4,98,0.04513032247649503
DWS,22,method_4,101,0.04051315612611255
DWS,22,method_4,104,0.037137818576425514
DWS,22,method_4,107,0.03381735808842521
DWS,22,method_4,110,0.030439836269180325
DWS,22,method_4,113,0.02723233511122797
DWS,22,method_4,116,0.02142859223732774
DWS,22,method_4,119,0.01790919290167332
DWS,22,method_4,122,0.013909322909676163
DWS,22,method_4,125,0.008067351096943063
DWS,22,method_4,128,1.5913129729731574e-05
DWS,22,method_4,131,1.5913129729731574e-05
DWS,22,method_4,134,1.5913129729731574e-05
DWS,22,method_4,137,1.5913129729731574e-05
DWS,22,method_4,140,1.5913129729731574e-05
DWS,22,method_4,143,1.5913129729731574e-05
DWS,22,method_4,146,1.5913129729731574e-05
DWS,22,method_4,150,1.5913129729731574e-05
DWS,23,method_1,1,0.5617347530320634
DWS,23,method_1,4,0.48640571525933307
DWS,23,method_1,7,0.47202881924336626
DWS,23,method_1,10,0.4542654097183351
DWS,23,method_1,13,0.42934771503007485
DWS,23,method_1,16,0.40533920643386884
DWS,23,method_1,19,0.3537556885079864
DWS,23,method_1,22,0.3358875680122783
DWS,23,method_1,25,0.33129992064856756
DWS,23,method_1,28,0.30123750392933113
DWS,23,method_1,31,0.2757461955389833
DWS,23,method_1,34,0.2655039560931652
DWS,23,method_1,37,0.25045114108423533
DWS,23,method_1,40,0.24748662820203926
DWS,23,method_1,43,0.24376148658458516
DWS,23,method_1,46,0.2414470280449236
DWS,23,method_1,49,0.24159548012247
DWS,23,method_1,52,0.2422195836299728
DWS,23,method_1,55,0.20968163116384556
DWS,23,method_1,58,0.20439791445547947
DWS,23,method_1,61,0.19559724179254376
DWS,23,method_1,64,0.21330397127865602
DWS,23,method_1,67,0.20073576789120692
DWS,23,method_1,70,0.1984910938038455
DWS,23,method_1,73,0.19075256601427923
DWS,23,method_1,77,0.15036704773316414
DWS,23,method_1,80,0.14199887472430497
DWS,23,method_1,83,0.13823732398082522
DWS,23,method_1,86,0.13373825354854355
DWS,23,method_1,89,0.13610575638460537
DWS,23,method_1,92,0.12280514102568646
DWS,23,method_1,95,0.10867421360376864
DWS,23,method_1,98,0.09114741116778917
DWS,23,method_1,101,0.08950902376148921
DWS,23,method_1,104,0.08143070802679271
DWS,23,method_1,107,0.0633446459969825
DWS,23,method_1,110,0.05826031152848921
DWS,23,method_1,113,0.05050521249029946
DWS,23,method_1,116,0.04326560658949807
DWS,23,method_1,119,0.03338446913616445
DWS,23,method_1,122,0.018975101223990282
DWS,23,method_1,125,0.011878652388643898
DWS,23,method_1,128,1.6088775237350388e-05
DWS,23,method_1,131,1.6088775237350388e-05
DWS,23,method_1,134,1.6088775237350388e-05
DWS,23,method_1,137,1.6088775237350388e-05
DWS,23,method_1,140,1.6088775237350388e-05
DWS,23,method_1,143,1.6088775237350388e-05
DWS,23,method_1,146,1.6088775237350388e-05
DWS,23,method_1,150,1.6088775237350388e-05
DWS,23,method_2,1,0.8475069567298609
DWS,23,method_2,4,0.6506610783465789
DWS,23,method_2,7,0.5647044068699023
DWS,23,method_2,10,0.5409724765619365
DWS,23,method_2,13,0.4972113578836572
DWS,23,method_2,16,0.4701561799472502
DWS,23,method_2,19,0.4170328352074289
DWS,23,method_2,22,0.39926482356566745
DWS,23,method_2,25,0.3902649142423514
DWS,23,method_2,28,0.3653224096133597
DWS,23,method_2,31,0.3409112443791238
DWS,23,method_2,34,0.32860484783676447
DWS,23,method_2,37,0.3106779368130864
DWS,23,method_2,40,0.30576577170521024
DWS,23,method_2,43,0.2986376569897328
DWS,23,method_2,46,0.2906212770594545
DWS,23,method_2,49,0.2827840706321796
DWS,23,method_2,52,0.27709839110136114
DWS,23,method_2,55,0.24465710077007963
DWS,23,method_2,58,0.2388720100152361
DWS,23,method_2,61,0.22946013464392695
DWS,23,method_2,64,0.24018048355320307
DWS,23,method_2,67,0.22652590068521367
DWS,23,method_2,70,0.22159536625873377
DWS,23,method_2,73,0.21283704538512993
DWS,23,method_2,77,0.1781629585582281
DWS,23,method_2,80,0.1672278108504439
DWS,23,method_2,83,0.15995656900838562
DWS,23,method_2,86,0.15278633670956657
DWS,23,method_2,89,0.1522675469881763
