page,method,k,rmse,cos_sim
5,method_4,128,1.5271036575653468e-06,1.0
5,method_4,131,1.5271036575653468e-06,1.0
5,method_4,134,1.5271036575653468e-06,1.0
5,method_4,137,1.5271036575653468e-06,1.0
5,method_4,140,1.5271036575653468e-06,1.0
5,method_4,143,1.5271036575653468e-06,1.0
5,method_4,146,1.5271036575653468e-06,1.0
5,method_4,150,1.5271036575653468e-06,1.0
6,method_1,1,0.0515109350733968,0.8649433255195618
6,method_1,4,0.04312107331774539,0.90745609998703
6,method_1,7,0.04226787717366256,0.9113632440567017
6,method_1,10,0.039000876814777735,0.925297737121582
6,method_1,13,0.03573744239473087,0.9376145005226135
6,method_1,16,0.034710149893238174,0.9412567615509033
6,method_1,19,0.0337582250403031,0.9445117115974426
6,method_1,22,0.03098175283148623,0.9534178376197815
6,method_1,25,0.030704423172335512,0.9543167352676392
6,method_1,28,0.030987410237917377,0.9533829092979431
6,method_1,31,0.030582581907848266,0.9546372890472412
6,method_1,34,0.02815889631399651,0.9616329669952393
6,method_1,37,0.02788566349214148,0.9624039530754089
6,method_1,40,0.026632674431296088,0.965743899345398
6,method_1,43,0.025515796847021713,0.9686053991317749
6,method_1,46,0.025052283050642492,0.9697500467300415
6,method_1,49,0.02265553170126059,0.9753340482711792
6,method_1,52,0.022321798755777757,0.9761026501655579
6,method_1,55,0.02011423346788445,0.9806639552116394
6,method_1,58,0.01920437344989796,0.9823572039604187
6,method_1,61,0.01860761387681808,0.9834375381469727
6,method_1,64,0.018249578699097466,0.9840811491012573
6,method_1,67,0.017351168858624425,0.9856092929840088
6,method_1,70,0.015397490014014725,0.9886954426765442
6,method_1,73,0.015224023792262143,0.9889443516731262
6,method_1,77,0.014759244151132833,0.989629864692688
6,method_1,80,0.014007868586960888,0.9906570911407471
6,method_1,83,0.01305859078256914,0.9918845891952515
6,method_1,86,0.01244852736850358,0.9926236867904663
6,method_1,89,0.011505577852636572,0.993705153465271
6,method_1,92,0.011388568975267998,0.9938248991966248
6,method_1,95,0.011485764605317854,0.9937235116958618
6,method_1,98,0.012041302652990913,0.9930931329727173
6,method_1,101,0.010822835995504586,0.9944279789924622
6,method_1,104,0.01115423416455882,0.9940803050994873
6,method_1,107,0.010916856153422732,0.9943275451660156
6,method_1,110,0.006080626843116185,0.9982545375823975
6,method_1,113,0.00614407415017549,0.9982156753540039
6,method_1,116,0.005937337947170385,0.9983338117599487
6,method_1,119,0.005010599957519272,0.9988112449645996
6,method_1,122,0.00277073377494595,0.9996386170387268
6,method_1,125,0.0013398100009482854,0.9999157190322876
6,method_1,128,1.3606879388576402e-06,1.0
6,method_1,131,1.3606879388576402e-06,1.0
6,method_1,134,1.3606879388576402e-06,1.0
6,method_1,137,1.3606879388576402e-06,1.0
6,method_1,140,1.3606879388576402e-06,1.0
6,method_1,143,1.3606879388576402e-06,1.0
6,method_1,146,1.3606879388576402e-06,1.0
6,method_1,150,1.3606879388576402e-06,1.0
6,method_2,1,0.08071670961662589,0.6225229501724243
6,method_2,4,0.05700069900905481,0.8315799236297607
6,method_2,7,0.05083610936788441,0.8687264323234558
6,method_2,10,0.04724741803773762,0.8879678845405579
6,method_2,13,0.042005953916401696,0.9125140309333801
6,method_2,16,0.04009148898684549,0.9206629991531372
6,method_2,19,0.038997966388568325,0.9251148104667664
6,method_2,22,0.03678277089343994,0.9336186647415161
6,method_2,25,0.03588881622337325,0.9369592666625977
6,method_2,28,0.035642592821583816,0.9378034472465515
6,method_2,31,0.03499950294429059,0.940116822719574
6,method_2,34,0.032700992968671995,0.947887659072876
6,method_2,37,0.03209248742598109,0.9498785734176636
6,method_2,40,0.030703262956384553,0.9542039632797241
6,method_2,43,0.02949631872042074,0.9578116536140442
6,method_2,46,0.02880415740849692,0.9598070979118347
6,method_2,49,0.026528247362370402,0.9660167694091797
6,method_2,52,0.026044962843271652,0.967303991317749
6,method_2,55,0.02390807333394389,0.9725430011749268
6,method_2,58,0.02305336917286627,0.9744669198989868
6,method_2,61,0.02208011562976073,0.9765932559967041
6,method_2,64,0.021474115810342895,0.9778822660446167
6,method_2,67,0.020499528619606484,0.9798532128334045
6,method_2,70,0.01835846670420022,0.9838845729827881
6,method_2,73,0.01794387612434908,0.9846058487892151
6,method_2,77,0.01723756890383226,0.9858189821243286
6,method_2,80,0.01629922338506999,0.9873242378234863
6,method_2,83,0.015089778932440349,0.989145040512085
6,method_2,86,0.014426798237860352,0.9900785088539124
6,method_2,89,0.013410186138197552,0.9914358258247375
6,method_2,92,0.013127448036031839,0.9917866587638855
6,method_2,95,0.013005092973959579,0.9919450879096985
6,method_2,98,0.013227217299996617,0.9916597604751587
6,method_2,101,0.011960357767671582,0.9931907057762146
6,method_2,104,0.012083296107242198,0.9930492639541626
6,method_2,107,0.01166076707577898,0.9935256242752075
6,method_2,110,0.007011395932778298,0.9976750016212463
6,method_2,113,0.0068467641993083875,0.99778151512146
6,method_2,116,0.006438742864831925,0.9980387687683105
6,method_2,119,0.005372399644158894,0.9986326694488525
6,method_2,122,0.0031902115039056994,0.9995198845863342
6,method_2,125,0.0016866099671990601,0.9998657703399658
6,method_2,128,2.505525077196836e-06,1.0
6,method_2,131,2.505525077196836e-06,1.0
6,method_2,134,2.505525077196836e-06,1.0
6,method_2,137,2.505525077196836e-06,1.0
6,method_2,140,2.505525077196836e-06,1.0
6,method_2,143,2.505525077196836e-06,1.0
6,method_2,146,2.505525077196836e-06,1.0
6,method_2,150,2.505525077196836e-06,1.0
6,method_3,1,0.0755577148069259,0.676813542842865
6,method_3,4,0.05366419145121835,0.8525470495223999
6,method_3,7,0.048546990250959265,0.8810715675354004
6,method_3,10,0.04510956664766457,0.8982313871383667
6,method_3,13,0.04151655733610762,0.9145338535308838
6,method_3,16,0.03913858127350312,0.9244338870048523
6,method_3,19,0.03750304759824328,0.9308433532714844
6,method_3,22,0.035805225673953375,0.9371690154075623
6,method_3,25,0.03527921457708179,0.9390755891799927
6,method_3,28,0.03484966789655022,0.9405918121337891
6,method_3,31,0.03453304334661469,0.9416950941085815
6,method_3,34,0.03254027013209232,0.9484226703643799
6,method_3,37,0.03235393516701447,0.949009895324707
6,method_3,40,0.03164624109876856,0.9512900114059448
6,method_3,43,0.03105994635865421,0.9531206488609314
6,method_3,46,0.030606307739109773,0.9545024633407593
6,method_3,49,0.029228772043734155,0.9585922360420227
6,method_3,52,0.028737756957414876,0.960028886795044
6,method_3,55,0.027567707333436213,0.9633842706680298
6,method_3,58,0.026801521128566562,0.9653576612472534
6,method_3,61,0.026246261571729993,0.9668017625808716
6,method_3,64,0.025640300879734148,0.9683223366737366
6,method_3,67,0.024998500246272874,0.9698938131332397
6,method_3,70,0.023895534060764407,0.972516655921936
6,method_3,73,0.02377936267256201,0.9727905988693237
6,method_3,77,0.023097604800318125,0.9743460416793823
6,method_3,80,0.022653794823589018,0.9753339290618896
6,method_3,83,0.021987711199332464,0.9767826795578003
6,method_3,86,0.02158515225796706,0.9776321053504944
6,method_3,89,0.021021035261991144,0.9787991046905518
6,method_3,92,0.020705582899040505,0.9794420599937439
6,method_3,95,0.02047115410088795,0.979910671710968
6,method_3,98,0.020441617599346373,0.9800029993057251
6,method_3,101,0.019809236966789347,0.9812150001525879
6,method_3,104,0.019754276365422745,0.9813074469566345
6,method_3,107,0.0193392051539049,0.9820919632911682
6,method_3,110,0.017745631371315906,0.9849376678466797
6,method_3,113,0.017527137924906778,0.985309362411499
6,method_3,116,0.01717143083134399,0.9859033823013306
6,method_3,119,0.01646027680973502,0.9870543479919434
6,method_3,122,0.015831387986017336,0.9880319237709045
6,method_3,125,0.015430126021738839,0.9886332154273987
6,method_3,128,0.014530042175438528,0.9899272918701172
6,method_3,131,0.013441952850235793,0.9913856983184814
6,method_3,134,0.012549844980787418,0.992496132850647
6,method_3,137,0.012011126056834368,0.9931291341781616
6,method_3,140,0.011549632734515446,0.9936476945877075
6,method_3,143,0.011076641407505755,0.9941595792770386
6,method_3,146,0.010451032398153462,0.994802713394165
6,method_3,150,0.009619704462363344,0.9955974817276001
6,method_4,1,0.07943406393560593,0.6331948041915894
6,method_4,4,0.05344898763371209,0.853679895401001
6,method_4,7,0.043085276217327245,0.9076092839241028
6,method_4,10,0.03887878818727832,0.925466775894165
6,method_4,13,0.03297807882119655,0.946966290473938
6,method_4,16,0.030110881241974034,0.9559912085533142
6,method_4,19,0.028477823704719317,0.9607304930686951
6,method_4,22,0.02697285227390135,0.9648451805114746
6,method_4,25,0.025532311103609342,0.9685593247413635
6,method_4,28,0.024045006104412327,0.9721665382385254
6,method_4,31,0.023159312053417164,0.9742060899734497
6,method_4,34,0.021971417763032724,0.976814866065979
6,method_4,37,0.02076694984466878,0.979313313961029
6,method_4,40,0.0194759069092654,0.9818285703659058
6,method_4,43,0.01865515363209756,0.9833406209945679
6,method_4,46,0.017683712914490682,0.9850433468818665
6,method_4,49,0.016429142505995583,0.9871037006378174
6,method_4,52,0.01580885936898256,0.9880648255348206
6,method_4,55,0.014938725631514306,0.9893494248390198
6,method_4,58,0.014394205506526196,0.9901154637336731
