page,method,k,rmse,cos_sim
6,method_2,95,0.016240758103214167,0.988548219203949
6,method_2,98,0.014531320540804282,0.9908265471458435
6,method_2,101,0.013737457370268878,0.9918117523193359
6,method_2,104,0.013024398817216632,0.9926393628120422
6,method_2,107,0.011996833540233882,0.9937582612037659
6,method_2,110,0.009366588121769609,0.9962014555931091
6,method_2,113,0.008215622113875257,0.9970782995223999
6,method_2,116,0.006131112473256914,0.9983746409416199
6,method_2,119,0.005008672269654432,0.9989161491394043
6,method_2,122,0.0033470562546953565,0.9995191097259521
6,method_2,125,0.0019628018003932587,0.9998334050178528
6,method_2,128,3.1322110346561247e-06,0.9999999403953552
6,method_2,131,3.1322110346561247e-06,0.9999999403953552
6,method_2,134,3.1322110346561247e-06,0.9999999403953552
6,method_2,137,3.1322110346561247e-06,0.9999999403953552
6,method_2,140,3.1322110346561247e-06,0.9999999403953552
6,method_2,143,3.1322110346561247e-06,0.9999999403953552
6,method_2,146,3.1322110346561247e-06,0.9999999403953552
6,method_2,150,3.1322110346561247e-06,0.9999999403953552
6,method_3,1,0.08373955039587479,0.6274393200874329
6,method_3,4,0.06621729389838237,0.7878355383872986
6,method_3,7,0.05867193489351022,0.8381010293960571
6,method_3,10,0.05725513882340592,0.8464034795761108
6,method_3,13,0.05493794299105471,0.8596091270446777
6,method_3,16,0.050435763941487806,0.8832481503486633
6,method_3,19,0.04873967265357812,0.8914310932159424
6,method_3,22,0.04790228228474487,0.8953103423118591
6,method_3,25,0.04609332407738407,0.9034578800201416
6,method_3,28,0.042538293856952916,0.9183990359306335
6,method_3,31,0.04175310773457982,0.9215182065963745
6,method_3,34,0.03934226435747324,0.9306464791297913
6,method_3,37,0.03813527805360183,0.9349955916404724
6,method_3,40,0.037077158822292705,0.938652515411377
6,method_3,43,0.03595422900892979,0.9424389004707336
6,method_3,46,0.03526845219805974,0.9446688294410706
6,method_3,49,0.03442299111342936,0.9473630785942078
6,method_3,52,0.0337789217803192,0.9493765234947205
6,method_3,55,0.032796796236811435,0.9523372054100037
6,method_3,58,0.03259158042981692,0.9529452919960022
6,method_3,61,0.03200607662624197,0.9546699523925781
6,method_3,64,0.03107032869315547,0.9573411345481873
6,method_3,67,0.030524108188076746,0.958873987197876
6,method_3,70,0.02921482955862395,0.9623913764953613
6,method_3,73,0.02891154804521053,0.9631798267364502
6,method_3,77,0.02871574982710855,0.9636708498001099
6,method_3,80,0.0281594037860164,0.965094804763794
6,method_3,83,0.027146507184267223,0.9675979614257812
6,method_3,86,0.026440440298555593,0.9692889451980591
6,method_3,89,0.026278865540266493,0.9696705341339111
6,method_3,92,0.02565409748840683,0.9711319208145142
6,method_3,95,0.02534281144288686,0.9718425869941711
6,method_3,98,0.024706466342287983,0.9732399582862854
6,method_3,101,0.023907316147492395,0.9749724864959717
6,method_3,104,0.02360239855080389,0.9756060242652893
6,method_3,107,0.02305208900842383,0.9767588376998901
6,method_3,110,0.021935877218298813,0.9789835214614868
6,method_3,113,0.02159058735154264,0.9796488881111145
6,method_3,116,0.02082169538024267,0.9811009764671326
6,method_3,119,0.020205219541638335,0.9822289347648621
6,method_3,122,0.01962504514989701,0.9832360148429871
6,method_3,125,0.01897314840431055,0.9843248128890991
6,method_3,128,0.018151908154850467,0.985668957233429
6,method_3,131,0.01666955575529767,0.9879323244094849
6,method_3,134,0.015718387755885,0.9892784357070923
6,method_3,137,0.01489944817424174,0.9903674721717834
6,method_3,140,0.0141683079218082,0.9912902116775513
6,method_3,143,0.013377050089160954,0.9922349452972412
6,method_3,146,0.012421532958347853,0.9933093786239624
6,method_3,150,0.011679210118836863,0.9940849542617798
6,method_4,1,0.08662183797832691,0.5923329591751099
6,method_4,4,0.06612323308559886,0.7885035276412964
6,method_4,7,0.05596735378075499,0.8538203835487366
6,method_4,10,0.051594711126089425,0.8773251175880432
6,method_4,13,0.046444974257197624,0.9018748998641968
6,method_4,16,0.041059219659620616,0.9242023825645447
6,method_4,19,0.037281488962099096,0.937951922416687
6,method_4,22,0.03488992105996196,0.9458785653114319
6,method_4,25,0.03227449053722646,0.9538781642913818
6,method_4,28,0.03032735380306798,0.9593900442123413
6,method_4,31,0.027462286191964995,0.9668264985084534
6,method_4,34,0.026105696718692385,0.970072329044342
6,method_4,37,0.025052896433236445,0.9724709987640381
6,method_4,40,0.023513548872634134,0.9757908582687378
6,method_4,43,0.022473559772026485,0.9779085516929626
6,method_4,46,0.02114692766036416,0.9804649949073792
6,method_4,49,0.020034592475701465,0.9824838638305664
6,method_4,52,0.01871035863164077,0.9847403168678284
6,method_4,55,0.017681560078840603,0.9863834977149963
6,method_4,58,0.016387039031966935,0.9883157014846802
6,method_4,61,0.015588584295874883,0.9894325137138367
6,method_4,64,0.014362928421312936,0.9910361766815186
6,method_4,67,0.013051262952112225,0.9926044344902039
6,method_4,70,0.012394783248061836,0.9933321475982666
6,method_4,73,0.01174830209802839,0.994011640548706
6,method_4,77,0.010776949173466045,0.9949633479118347
6,method_4,80,0.010009948798573807,0.9956562519073486
6,method_4,83,0.009366846015534329,0.9961974620819092
6,method_4,86,0.008576218308345027,0.9968132972717285
6,method_4,89,0.008032529236067863,0.9972050786018372
6,method_4,92,0.007583742889054083,0.9975090026855469
6,method_4,95,0.007067279305002523,0.9978370666503906
6,method_4,98,0.006417168108846186,0.9982171058654785
6,method_4,101,0.005586213877920712,0.9986491799354553
6,method_4,104,0.005246032996870638,0.9988088011741638
6,method_4,107,0.0049050543523952335,0.9989587068557739
6,method_4,110,0.004491440946478783,0.9991269707679749
6,method_4,113,0.0036846458373827255,0.9994125366210938
6,method_4,116,0.0030217892697007136,0.9996049404144287
6,method_4,119,0.0025034862683354932,0.999728798866272
6,method_4,122,0.001817315869417845,0.9998570680618286
6,method_4,125,0.0011806177973334871,0.9999397397041321
6,method_4,128,1.7998790652495754e-06,1.0
6,method_4,131,1.7998790652495754e-06,1.0
6,method_4,134,1.7998790652495754e-06,1.0
6,method_4,137,1.7998790652495754e-06,1.0
6,method_4,140,1.7998790652495754e-06,1.0
6,method_4,143,1.7998790652495754e-06,1.0
6,method_4,146,1.7998790652495754e-06,1.0
6,method_4,150,1.7998790652495754e-06,1.0
7,method_1,1,0.059652389203108544,0.8246800899505615
7,method_1,4,0.047090852972644946,0.8949463963508606
7,method_1,7,0.0459459039078913,0.9005283117294312
7,method_1,10,0.045511274144714675,0.9025706052780151
7,method_1,13,0.04017494567054097,0.9246962070465088
7,method_1,16,0.039946937119799644,0.9256564974784851
7,method_1,19,0.03899685290653365,0.929273784160614
7,method_1,22,0.03847437624844005,0.9313457012176514
7,method_1,25,0.039169712755609876,0.9290415644645691
7,method_1,28,0.03701044844155979,0.9369090795516968
7,method_1,31,0.03605411310038013,0.9401475787162781
7,method_1,34,0.03466287763581087,0.9447882771492004
7,method_1,37,0.03285616448688155,0.9506377577781677
7,method_1,40,0.029842923576398984,0.9593088626861572
7,method_1,43,0.027945664019489377,0.9645208716392517
7,method_1,46,0.027025006250508448,0.9668014049530029
7,method_1,49,0.025401912986045414,0.97067791223526
7,method_1,52,0.02524567111520503,0.9709934592247009
7,method_1,55,0.02195746771063578,0.9780972599983215
7,method_1,58,0.020569772303368553,0.9808155298233032
7,method_1,61,0.02084460890882632,0.9803112745285034
7,method_1,64,0.02003889412256148,0.9818853735923767
7,method_1,67,0.017733870732284395,0.985796332359314
7,method_1,70,0.015186216866257408,0.9895808696746826
7,method_1,73,0.014641617637783964,0.9903316497802734
7,method_1,77,0.014958672738032322,0.9899317026138306
7,method_1,80,0.013995050725472299,0.9911845922470093
7,method_1,83,0.012669921320062092,0.9927659630775452
7,method_1,86,0.01235109671179523,0.9931231737136841
7,method_1,89,0.012292873036310766,0.993201732635498
7,method_1,92,0.011818810658711201,0.9937093257904053
7,method_1,95,0.010787603366876886,0.9947599172592163
7,method_1,98,0.010098991529418113,0.9954050183296204
7,method_1,101,0.009685746228140947,0.9957983493804932
7,method_1,104,0.009586659451367073,0.9959008693695068
7,method_1,107,0.00711262325104483,0.9977234601974487
7,method_1,110,0.007008078033894356,0.9977900981903076
7,method_1,113,0.007154609894302977,0.9977009892463684
7,method_1,116,0.0029824331167778322,0.9996001720428467
7,method_1,119,0.0020445314976009705,0.999812126159668
7,method_1,122,0.0017568603554340976,0.9998617768287659
7,method_1,125,0.0011436921595420054,0.9999411702156067
7,method_1,128,1.2612493346867134e-06,1.0
7,method_1,131,1.2612493346867134e-06,1.0
7,method_1,134,1.2612493346867134e-06,1.0
7,method_1,137,1.2612493346867134e-06,1.0
7,method_1,140,1.2612493346867134e-06,1.0
7,method_1,143,1.2612493346867134e-06,1.0
7,method_1,146,1.2612493346867134e-06,1.0
7,method_1,150,1.2612493346867134e-06,1.0
7,method_2,1,0.08154838224247132,0.6480547189712524
7,method_2,4,0.06253833638090756,0.8052269220352173
7,method_2,7,0.056080035632421,0.8471472859382629
7,method_2,10,0.05365081152726026,0.8612650036811829
7,method_2,13,0.04870757241621123,0.8870151042938232
7,method_2,16,0.04767509687730296,0.8920652866363525
7,method_2,19,0.04488689159220272,0.9049832224845886
7,method_2,22,0.04408733941038934,0.9085987210273743
7,method_2,25,0.04423915323235948,0.9081895351409912
7,method_2,28,0.04195868186715562,0.9178325533866882
7,method_2,31,0.04017682044484559,0.9248528480529785
7,method_2,34,0.03885577755612905,0.929891049861908
7,method_2,37,0.03700724149412045,0.9367353916168213
7,method_2,40,0.03415640480779919,0.9462465643882751
7,method_2,43,0.03262301267357069,0.9512166976928711
7,method_2,46,0.03175850187412074,0.9537736177444458
7,method_2,49,0.03004942099494961,0.9586734771728516
7,method_2,52,0.02953702824850153,0.960059642791748
7,method_2,55,0.026790320964961582,0.9672163128852844
7,method_2,58,0.025185918673965565,0.9710935950279236
7,method_2,61,0.025007320008542423,0.971524715423584
7,method_2,64,0.02389441716435231,0.974099338054657
7,method_2,67,0.021382723994780972,0.9792672991752625
7,method_2,70,0.018931381336464517,0.9837603569030762
7,method_2,73,0.018267240174078655,0.9849023222923279
7,method_2,77,0.017938440191228,0.985470712184906
7,method_2,80,0.01683852657924265,0.9871998429298401
7,method_2,83,0.015375178381644174,0.9893249869346619
7,method_2,86,0.014658597065507118,0.9902982115745544
7,method_2,89,0.014380037055135537,0.9906785488128662
7,method_2,92,0.013776134706686587,0.9914405345916748
7,method_2,95,0.012610880869772356,0.9928300976753235
7,method_2,98,0.011795565185281333,0.9937262535095215
7,method_2,101,0.011217080174426637,0.9943521022796631
7,method_2,104,0.01081934126489179,0.9947640299797058
7,method_2,107,0.008491740176662693,0.9967533349990845
7,method_2,110,0.008138362708460635,0.9970184564590454
7,method_2,113,0.007990124057507323,0.9971306920051575
7,method_2,116,0.004297296682170487,0.999169647693634
7,method_2,119,0.003255383867383851,0.9995235204696655
7,method_2,122,0.00262623284496258,0.9996904730796814
7,method_2,125,0.0017634495424433657,0.9998602271080017
7,method_2,128,2.397446272852213e-06,0.9999999403953552
7,method_2,131,2.397446272852213e-06,0.9999999403953552
7,method_2,134,2.397446272852213e-06,0.9999999403953552
7,method_2,137,2.397446272852213e-06,0.9999999403953552
7,method_2,140,2.397446272852213e-06,0.9999999403953552
7,method_2,143,2.397446272852213e-06,0.9999999403953552
7,method_2,146,2.397446272852213e-06,0.9999999403953552
7,method_2,150,2.397446272852213e-06,0.9999999403953552
7,method_3,1,0.07780723021081569,0.6767953634262085
7,method_3,4,0.05764720021920896,0.8374027013778687
7,method_3,7,0.050779693377918884,0.8764688968658447
7,method_3,10,0.050684616872350416,0.8770163655281067
7,method_3,13,0.046562676737437116,0.8972655534744263
7,method_3,16,0.04468680378314851,0.9058087468147278
7,method_3,19,0.042702010853875275,0.9144187569618225
7,method_3,22,0.04173562774202644,0.9183868169784546
7,method_3,25,0.04218105464504794,0.9165674448013306
7,method_3,28,0.0403315975914056,0.9240443110466003
7,method_3,31,0.03995332609983101,0.9255607724189758
7,method_3,34,0.038806840099133266,0.9299554824829102
7,method_3,37,0.03740534272384312,0.9352201819419861
7,method_3,40,0.035863901854554035,0.9405472874641418
7,method_3,43,0.033582319003158355,0.9480499625205994
7,method_3,46,0.03289386001962542,0.9501767754554749
7,method_3,49,0.031622517814637624,0.9540117979049683
7,method_3,52,0.031372192768496183,0.9547375440597534
7,method_3,55,0.029717859865946487,0.9594810009002686
7,method_3,58,0.02881153645276107,0.9619672894477844
7,method_3,61,0.028534232357337784,0.962733805179596
7,method_3,64,0.028082356601026412,0.9639524817466736
7,method_3,67,0.0263614339202456,0.968267560005188
7,method_3,70,0.02500163413831352,0.9714957475662231
7,method_3,73,0.02467673969377582,0.972248375415802
7,method_3,77,0.024419155781660214,0.9728573560714722
7,method_3,80,0.023403922257699824,0.9750791788101196
7,method_3,83,0.022513086742161605,0.9769515991210938
7,method_3,86,0.022189462792775793,0.9776169061660767
7,method_3,89,0.02201528189594308,0.9779720306396484
7,method_3,92,0.021789250251556775,0.9784259796142578
7,method_3,95,0.02113696526539806,0.9797115921974182
7,method_3,98,0.020725848103126804,0.9805029630661011
7,method_3,101,0.020294597449539615,0.9813168048858643
7,method_3,104,0.02007288916483171,0.9817294478416443
7,method_3,107,0.01920156809280937,0.9832906723022461
7,method_3,110,0.019065963787559464,0.9835258722305298
7,method_3,113,0.018847537102100315,0.9839034080505371
7,method_3,116,0.017662532791513395,0.9858792424201965
7,method_3,119,0.017403894803789635,0.9862940907478333
7,method_3,122,0.017148849258606207,0.9866940975189209
7,method_3,125,0.016916242228050497,0.9870555400848389
7,method_3,128,0.01662340725499247,0.9875072240829468
7,method_3,131,0.015764680338089237,0.9887728691101074
7,method_3,134,0.015078319963834018,0.9897332191467285
7,method_3,137,0.014098191643501656,0.9910295009613037
7,method_3,140,0.013110370298546274,0.9922560453414917
7,method_3,143,0.012482096914901618,0.9929777383804321
7,method_3,146,0.011762152455805164,0.9937624335289001
7,method_3,150,0.010755732244197782,0.9947871565818787
7,method_4,1,0.079738527794402,0.6545099020004272
7,method_4,4,0.05931006318845842,0.8268941044807434
7,method_4,7,0.04926409401875518,0.8842016458511353
7,method_4,10,0.04454312605354616,0.9064363241195679
7,method_4,13,0.04016621247374798,0.9246400594711304
7,method_4,16,0.03776255740614271,0.9337018132209778
7,method_4,19,0.03351826337286463,0.9481548070907593
7,method_4,22,0.031443610796879025,0.954522967338562
7,method_4,25,0.030154705828022123,0.9582545161247253
7,method_4,28,0.028647958927692875,0.9624016284942627
7,method_4,31,0.027018158311253062,0.9666299819946289
7,method_4,34,0.025891794513191627,0.9693973064422607
7,method_4,37,0.023821640598028878,0.9741577506065369
7,method_4,40,0.02230070063889982,0.9773893356323242
7,method_4,43,0.021242193701688106,0.9795067310333252
7,method_4,46,0.02029982538768623,0.9813016653060913
7,method_4,49,0.019173592128886724,0.9833360910415649
7,method_4,52,0.018096532222376914,0.9851693511009216
7,method_4,55,0.017414209588988296,0.9862743020057678
7,method_4,58,0.016254727195826768,0.9880518913269043
7,method_4,61,0.015443519084650236,0.9892209768295288
7,method_4,64,0.0144575083777429,0.9905597567558289
7,method_4,67,0.013119658992583338,0.992232620716095
7,method_4,70,0.012223259152818376,0.9932613372802734
7,method_4,73,0.011738825777867239,0.9937865138053894
7,method_4,77,0.010617856423588375,0.9949194192886353
7,method_4,80,0.010000618310971158,0.9954942464828491
7,method_4,83,0.00921868378935693,0.9961726665496826
7,method_4,86,0.008333515040147621,0.9968734383583069
7,method_4,89,0.007875124915000087,0.9972083568572998
7,method_4,92,0.0074293139020590645,0.9975157976150513
7,method_4,95,0.0068010419825248695,0.9979187250137329
7,method_4,98,0.0063086149280667985,0.9982094168663025
7,method_4,101,0.005837112281047007,0.9984672665596008
7,method_4,104,0.005179140139999681,0.9987935423851013
7,method_4,107,0.004731244892404269,0.9989932775497437
7,method_4,110,0.00421882580483731,0.9991995096206665
7,method_4,113,0.0036324524560838755,0.9994067549705505
7,method_4,116,0.003106471086352132,0.9995661377906799
7,method_4,119,0.002537942649284425,0.9997104406356812
7,method_4,122,0.0019551031751131247,0.9998281002044678
7,method_4,125,0.001343318150721207,0.9999188184738159
7,method_4,128,1.665473382472483e-06,0.9999998807907104
7,method_4,131,1.665473382472483e-06,0.9999998807907104
7,method_4,134,1.665473382472483e-06,0.9999998807907104
7,method_4,137,1.665473382472483e-06,0.9999998807907104
7,method_4,140,1.665473382472483e-06,0.9999998807907104
7,method_4,143,1.665473382472483e-06,0.9999998807907104
7,method_4,146,1.665473382472483e-06,0.9999998807907104
7,method_4,150,1.665473382472483e-06,0.9999998807907104
8,method_1,1,0.06787323776810604,0.7805129885673523
8,method_1,4,0.055027327379592664,0.862343966960907
8,method_1,7,0.05436828594780972,0.8655681014060974
8,method_1,10,0.047430114195312914,0.8995887041091919
8,method_1,13,0.04480110655096164,0.9108905792236328
8,method_1,16,0.043824193195023085,0.914959192276001
8,method_1,19,0.04275988212679003,0.9192455410957336
8,method_1,22,0.03982488843748588,0.9303200840950012
8,method_1,25,0.03744658083919551,0.9386352300643921
8,method_1,28,0.036248139033561916,0.9426150321960449
8,method_1,31,0.036906604417105304,0.9405169486999512
8,method_1,34,0.031164408794397892,0.9579561948776245
8,method_1,37,0.03009253043138988,0.9608913660049438
8,method_1,40,0.02939269865698115,0.9627549648284912
8,method_1,43,0.02775090192772749,0.9668922424316406
8,method_1,46,0.025149293159354522,0.9729318618774414
8,method_1,49,0.022679472143597525,0.9781069159507751
8,method_1,52,0.021900086966673206,0.9797465801239014
8,method_1,55,0.021387777808500444,0.9807144999504089
8,method_1,58,0.020874826516212905,0.981672465801239
8,method_1,61,0.019068008399157014,0.9845738410949707
8,method_1,64,0.01632793102422966,0.9886385798454285
8,method_1,67,0.016486539040459013,0.9884226322174072
8,method_1,70,0.015476018534239862,0.9897874593734741
8,method_1,73,0.015303462436594403,0.9900184869766235
8,method_1,77,0.013030573683636451,0.9927709102630615
8,method_1,80,0.012067288182662351,0.9938106536865234
8,method_1,83,0.011694493123473428,0.9941815137863159
8,method_1,86,0.011611536823599677,0.9942649006843567
8,method_1,89,0.010891056227390278,0.9949607253074646
8,method_1,92,0.009744335975335586,0.9959726333618164
8,method_1,95,0.009285052290542288,0.9963366389274597
8,method_1,98,0.007156440443757492,0.9978278279304504
8,method_1,101,0.006906229954807505,0.997976541519165
8,method_1,104,0.006593517458618032,0.9981548190116882
8,method_1,107,0.00613778744342397,0.99840247631073
8,method_1,110,0.00557097029077004,0.9986826181411743
8,method_1,113,0.004519041874548988,0.9991333484649658
8,method_1,116,0.0037938504413546742,0.9993894100189209
8,method_1,119,0.0028533772988289835,0.9996546506881714
8,method_1,122,0.0020672047394599425,0.999818742275238
8,method_1,125,0.001191785009679124,0.9999399185180664
8,method_1,128,1.7392706533003329e-06,1.0
8,method_1,131,1.7392706533003329e-06,1.0
8,method_1,134,1.7392706533003329e-06,1.0
8,method_1,137,1.7392706533003329e-06,1.0
8,method_1,140,1.7392706533003329e-06,1.0
8,method_1,143,1.7392706533003329e-06,1.0
8,method_1,146,1.7392706533003329e-06,1.0
8,method_1,150,1.7392706533003329e-06,1.0
8,method_2,1,0.0875748498331441,0.6167421340942383
8,method_2,4,0.06867805517702294,0.7746453285217285
8,method_2,7,0.06412784540870073,0.8069202899932861
8,method_2,10,0.058054853881856244,0.8450655341148376
8,method_2,13,0.054036960781396505,0.8673450946807861
8,method_2,16,0.05116879921689223,0.8819797039031982
8,method_2,19,0.04926313223310899,0.8911479711532593
8,method_2,22,0.04637751738991606,0.9041655659675598
8,method_2,25,0.04395469724265112,0.9143766760826111
8,method_2,28,0.04226727123941432,0.9210997819900513
8,method_2,31,0.04162347763704631,0.9236193299293518
8,method_2,34,0.03750158861639842,0.9384778738021851
8,method_2,37,0.0357837294230702,0.944186806678772
8,method_2,40,0.03476676831883565,0.9474303722381592
8,method_2,43,0.03326092450565065,0.9520045518875122
8,method_2,46,0.030625546200233843,0.9595013856887817
8,method_2,49,0.028037204860191157,0.9662342071533203
8,method_2,52,0.027101247110796967,0.9686237573623657
8,method_2,55,0.02628342914944757,0.9705430269241333
8,method_2,58,0.02555130473755224,0.9722180962562561
8,method_2,61,0.023686009181079826,0.9760231971740723
8,method_2,64,0.02129851626771731,0.9805890321731567
8,method_2,67,0.020738817012289634,0.9815977811813354
8,method_2,70,0.019759773928667016,0.9832969903945923
8,method_2,73,0.019250277770251473,0.9841567277908325
8,method_2,77,0.01701402193107186,0.9876434206962585
8,method_2,80,0.015620707410272435,0.9896014332771301
8,method_2,83,0.014862972580108222,0.9905843734741211
8,method_2,86,0.014416338041871134,0.9911454319953918
8,method_2,89,0.013446383097547891,0.9923057556152344
8,method_2,92,0.01225108185582622,0.9936208724975586
8,method_2,95,0.01159519700560497,0.9942808151245117
8,method_2,98,0.009559868811895031,0.9961181282997131
8,method_2,101,0.009102290144498239,0.9964810013771057
8,method_2,104,0.008619829083206135,0.996843695640564
8,method_2,107,0.007779881249791243,0.9974310994148254
8,method_2,110,0.006970140896019108,0.9979369640350342
8,method_2,113,0.005892680365716538,0.9985259175300598
8,method_2,116,0.004864098030752328,0.9989960193634033
8,method_2,119,0.0036912735318805814,0.9994219541549683
8,method_2,122,0.002725020437520212,0.9996849298477173
8,method_2,125,0.0016729164198559985,0.9998814463615417
8,method_2,128,2.968915556040386e-06,1.0
8,method_2,131,2.968915556040386e-06,1.0
8,method_2,134,2.968915556040386e-06,1.0
8,method_2,137,2.968915556040386e-06,1.0
8,method_2,140,2.968915556040386e-06,1.0
8,method_2,143,2.968915556040386e-06,1.0
8,method_2,146,2.968915556040386e-06,1.0
8,method_2,150,2.968915556040386e-06,1.0
8,method_3,1,0.08409569814198123,0.6351038813591003
8,method_3,4,0.06298112458964887,0.8160008192062378
8,method_3,7,0.061633120132517004,0.8232985734939575
8,method_3,10,0.055132270637618136,0.861628532409668
8,method_3,13,0.05095369375944374,0.8832587599754333
8,method_3,16,0.04914401393691183,0.891769289970398
8,method_3,19,0.04747062003499795,0.8993406891822815
8,method_3,22,0.04557970654905447,0.9076437950134277
8,method_3,25,0.04229786557426394,0.9211890697479248
8,method_3,28,0.041093005404326095,0.9258288741111755
8,method_3,31,0.041016333153832955,0.9259467124938965
8,method_3,34,0.038411273120713775,0.935396671295166
8,method_3,37,0.03706122084898141,0.9400632977485657
8,method_3,40,0.03601368714268175,0.943588376045227
8,method_3,43,0.03483223781853848,0.9473130702972412
8,method_3,46,0.03342290325174731,0.9516004323959351
8,method_3,49,0.03231575212493289,0.954777717590332
8,method_3,52,0.03169568761676926,0.9566185474395752
8,method_3,55,0.030960020024821674,0.9586734771728516
8,method_3,58,0.030372426066659818,0.9603325128555298
8,method_3,61,0.029341087160755477,0.9629030823707581
8,method_3,64,0.027335301865271045,0.9678305387496948
8,method_3,67,0.027031968732881575,0.9685201644897461
8,method_3,70,0.02586019487320187,0.9712212681770325
8,method_3,73,0.02575619751016977,0.9714504480361938
8,method_3,77,0.024637656338341203,0.9739143252372742
8,method_3,80,0.023926039129930497,0.9754314422607422
8,method_3,83,0.023394800320996924,0.9765112400054932
8,method_3,86,0.023204109561546806,0.9768940210342407
8,method_3,89,0.02254148222365401,0.9782093167304993
8,method_3,92,0.022184025520123593,0.9789294004440308
8,method_3,95,0.021979875835503117,0.9793157577514648
8,method_3,98,0.0211346760182023,0.9809182286262512
8,method_3,101,0.020799088241289634,0.9815068244934082
8,method_3,104,0.020226645105883186,0.9825128316879272
8,method_3,107,0.019905175866454617,0.9830635786056519
8,method_3,110,0.019427697776527177,0.9838869571685791
8,method_3,113,0.01903721450406986,0.9845291376113892
8,method_3,116,0.018811237277183424,0.984893798828125
8,method_3,119,0.0185370997155156,0.9853354692459106
8,method_3,122,0.018211550126332802,0.9858711957931519
8,method_3,125,0.017736788445783448,0.98659348487854
8,method_3,128,0.017025090909010943,0.9876425266265869
8,method_3,131,0.01589342057190547,0.9892398118972778
8,method_3,134,0.015191220886271008,0.9901759028434753
8,method_3,137,0.01409317227572342,0.9915452003479004
8,method_3,140,0.013266001763437242,0.9925088286399841
8,method_3,143,0.01267364663711931,0.9931665062904358
8,method_3,146,0.012026491835339678,0.9938490986824036
8,method_3,150,0.011350878342808176,0.9945223927497864
8,method_4,1,0.08494856897846653,0.622688353061676
8,method_4,4,0.06344433846869224,0.8114713430404663
8,method_4,7,0.05488103230735348,0.8628180027008057
8,method_4,10,0.04944426184818942,0.8902685046195984
8,method_4,13,0.04430009626268166,0.9129583835601807
8,method_4,16,0.03899187020738507,0.9332767128944397
8,method_4,19,0.036004208117437715,0.9434065222740173
8,method_4,22,0.033838197643434,0.9501848220825195
8,method_4,25,0.032090202023066984,0.9553161263465881
8,method_4,28,0.030202984546153736,0.9605223536491394
8,method_4,31,0.028081900592666617,0.9659669995307922
8,method_4,34,0.026711307830801164,0.96925950050354
8,method_4,37,0.025087869253628346,0.9729331135749817
8,method_4,40,0.023883928945449703,0.9755004644393921
8,method_4,43,0.022548464827504125,0.9781933426856995
8,method_4,46,0.02074375060602604,0.9815758466720581
8,method_4,49,0.019128469943016736,0.9843554496765137
8,method_4,52,0.018316215591329194,0.9856653213500977
8,method_4,55,0.017417384710826926,0.9870467185974121
8,method_4,58,0.01669738530110419,0.9881018400192261
8,method_4,61,0.015605211766076156,0.9896153211593628
8,method_4,64,0.014884717520086844,0.9905565977096558
8,method_4,67,0.013770312661629832,0.9919232130050659
8,method_4,70,0.013232221483106784,0.992544412612915
8,method_4,73,0.012446562180191962,0.9934062957763672
8,method_4,77,0.011490432375851026,0.9943832159042358
8,method_4,80,0.010392327258288245,0.9954079985618591
8,method_4,83,0.009592905611888566,0.9960883855819702
8,method_4,86,0.008933075008590615,0.9966089725494385
8,method_4,89,0.008217068654424259,0.9971314668655396
8,method_4,92,0.007675806496999681,0.9974974393844604
8,method_4,95,0.007155945293413841,0.9978253841400146
8,method_4,98,0.006471965847615032,0.9982215762138367
8,method_4,101,0.006040356905903723,0.9984511137008667
8,method_4,104,0.005639321621697923,0.9986499547958374
8,method_4,107,0.00484790824889836,0.9990025758743286
8,method_4,110,0.004245281621176066,0.9992351531982422
8,method_4,113,0.003814518447499526,0.9993825554847717
8,method_4,116,0.003067322171347565,0.9996007680892944
8,method_4,119,0.0023513390014973886,0.9997655153274536
8,method_4,122,0.0017783817455837448,0.9998657703399658
8,method_4,125,0.0011749109856983616,0.999941349029541
8,method_4,128,1.7317994611582733e-06,1.0
8,method_4,131,1.7317994611582733e-06,1.0
8,method_4,134,1.7317994611582733e-06,1.0
8,method_4,137,1.7317994611582733e-06,1.0
8,method_4,140,1.7317994611582733e-06,1.0
8,method_4,143,1.7317994611582733e-06,1.0
8,method_4,146,1.7317994611582733e-06,1.0
8,method_4,150,1.7317994611582733e-06,1.0
9,method_1,1,0.05400452139229883,0.843585729598999
9,method_1,4,0.04634365039960714,0.8874882459640503
9,method_1,7,0.04500010665079565,0.8942877650260925
9,method_1,10,0.04311335949477208,0.9034372568130493
9,method_1,13,0.0427048869251932,0.9053569436073303
9,method_1,16,0.04180877713280205,0.9094770550727844
9,method_1,19,0.03927368802671203,0.9207028746604919
9,method_1,22,0.039176420154471925,0.9210129976272583
9,method_1,25,0.03928626906823572,0.9205434918403625
9,method_1,28,0.03607299725168921,0.9334608316421509
9,method_1,31,0.03359628462655498,0.9427235126495361
9,method_1,34,0.032678256285988194,0.9459118843078613
9,method_1,37,0.029307800481026772,0.9566238522529602
9,method_1,40,0.028987545920572,0.9576687812805176
9,method_1,43,0.027491362668829764,0.9619699120521545
9,method_1,46,0.025962081884961324,0.9662214517593384
9,method_1,49,0.02566858059524419,0.9670272469520569
9,method_1,52,0.024533469734097712,0.9699175357818604
9,method_1,55,0.022934350818138403,0.9737768769264221
9,method_1,58,0.022237313669233136,0.9754106998443604
9,method_1,61,0.021273248189421088,0.9774637222290039
